text_file,error,A01,A02,A03
./data/processed/exercises/RSA1_D_E06.txt,pienso que (personas deberían) [la gente debería] tener acceso a más información,Substitution,Substitution,Substitution
./data/processed/exercises/RSA1_D_E07.txt,denunciar (al) [el] número del estafador / y encontrar [a] la persona responsable,Government,Government,Government
./data/processed/exercises/RSA1_D_E08.txt,incompetentes (y) [e] inútiles,Substitution,Substitution,Substitution
./data/processed/exercises/RSA1_D_E09.txt,(el índole) [la índole] / (todo) [toda] la evaluación / el fin de semana (pasada) [pasado] / videos (falsas) [falsos],Gender,Gender,Gender
./data/processed/exercises/RSA1_D_E10.txt,(numero) [número],Substitution,Substitution,Substitution
./data/processed/exercises/RSA1_D_E11.txt,mi abuela (recibío) [recibió] / (pidiendole) [pidiéndole] / (indole) [índole] / (utíl) [útil] / (titulos) [títulos] / (utiles) [útiles] / (sólo) [solo],Creation,Creation,Creation
./data/processed/exercises/RSA1_D_E12.txt,(comuncarle) [comunicarle] / (abula) [abuela] / (insuaron) [insinuaron],Creation,Creation,Creation
./data/processed/exercises/RSA1_D_E13.txt,con respecto [a] su respuesta,Government,Government,Government
./data/processed/exercises/RSA1_D_E14.txt,con (respeto) [respecto] a su respuesta,Substitution,Substitution,Substitution
./data/processed/exercises/RSA1_D_E15.txt,me (dirigo) [dirijo] a usted,Creation,Creation,Creation
./data/processed/exercises/RBC1_D_E01.txt,(cuando tenía entre 5 y 12 años) [de los 5 a los 12 años],Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E02.txt,(ajustar) [fijar] metas,Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E03.txt,diría que en este momento (normalmente) [en general] puedo entender,Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E04.txt,(un) [una] gran desventaja,Gender,Gender,Gender
./data/processed/exercises/RBC1_D_E05.txt,aprender sobre cualquier cosa que (cualquiera) [uno] quiera,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RBC1_D_E06.txt,para (descubrir) [averiguar] el significado de las palabras,Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E07.txt,cuando se trata de hablar (me congelo) [me quedo en blanco],Synthesis,Synthesis,Synthesis
./data/processed/exercises/RBC1_D_E08.txt,soy una jugadora de hockey de alto rendimiento (en casa) [en mi país],Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E09.txt,"sin embargo, siempre [me] ha gustado",Pronoun,Pronoun,Pronoun
./data/processed/exercises/RBC1_D_E10.txt,la autenticación (en dos factores) [de doble factor],Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E11.txt,"el logotipo del banco, el diseño y hasta la dirección del remitente (parecía) [parecían] auténticos",Number,Number,Number
./data/processed/exercises/RBC1_D_E12.txt,era lo (suficiente) [suficientemente] urgente,Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E13.txt,"ya que he cumplido con todas las condiciones de la compra [, pero] ustedes no han entregado el producto conforme a lo acordado",Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/RBC1_D_E14.txt,el (monto total) [importe íntegro] pagado,Substitution,Substitution,Substitution
./data/processed/exercises/RBC1_D_E15.txt,me he visto (afectado) [afectada] / me veré (obligado) [obligada] a proceder / estoy muy (emocionado) [emocionada] / soy (un jugador) [una jugadora],Gender,Gender,Gender
./data/processed/exercises/RBD1_D_E01.txt,después de (intercambiando) [intercambiarnos] mensajes,Substitution,Substitution,Substitution
./data/processed/exercises/RBD1_D_E02.txt,hay elementos (extras) [extra] como un narrador,Number,Number,Number
./data/processed/exercises/RBD1_D_E03.txt,la IA (reduce cuánto se está aprendiendo) [dificulta el aprendizaje],Substitution,Substitution,Substitution
./data/processed/exercises/RBD1_D_E04.txt,ser (un) [una] trampa,Gender,Gender,Gender
./data/processed/exercises/RBD1_D_E05.txt,tomaos un poco más [de] tiempo para,Government,Government,Government
./data/processed/exercises/RBD1_D_E06.txt,(edicion) [edición] / (tomense) [tómense],Creation,Creation,Creation
./data/processed/exercises/RBD1_D_E07.txt,aseguraos vosotros mismos de que es una página real y (tómense) [tomaos] un poco más de tiempo,Substitution,Substitution,Substitution
./data/processed/exercises/RBD1_D_E08.txt,requiero que se me reembolse la cantidad pagada o (por otro lado) [en su defecto] recibir las zapatillas que ya he pagado,Substitution,Substitution,Substitution
./data/processed/exercises/RBD1_D_E09.txt,tipos de (engaños) [engaño],Number,Number,Number
./data/processed/exercises/RBD1_D_E10.txt,(estes) [estos] tipos de engaño,Creation,Creation,Creation
./data/processed/exercises/RBD1_D_E11.txt,lo que confirma que (yo) he sido una víctima,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RBD1_D_E12.txt,(el) [él] me aseguró que las zapatillas eran nuevas / (pagina) [página] / (esta) [está],Substitution,Substitution,Substitution
./data/processed/exercises/RBD1_D_E13.txt,decidí contactar (el) [al] vendedor,Government,Government,Government
./data/processed/exercises/RBD1_D_E14.txt,por un precio inferior [al] que se suele ofrecer,Government,Government,Government
./data/processed/exercises/RBD1_D_E15.txt,la ayuda (de) [en] esta situación,Government,Government,Government
./data/processed/exercises/RKD1_D_E01.txt,curso (los estudios en) [el grado en lingüística de] la Universidad Estatal de Moscú (obteniendo el grado en lingüística),Analysis,Analysis,Analysis
./data/processed/exercises/RKD1_D_E02.txt,datos falsos que uno no va a (chaquear) [chequear],Creation,Creation,Creation
./data/processed/exercises/RKD1_D_E03.txt,estoy escribiendo mi tesis (relacionado) [relacionada] con el tema,Gender,Gender,Gender
./data/processed/exercises/RKD1_D_E04.txt,obtener una nueva visión (al) [del] proceso de aprendizaje,Government,Government,Government
./data/processed/exercises/RKD1_D_E05.txt,es importante (como) [tanto] para los estudiantes como para los profesores,Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E06.txt,(partes) [puntos] débiles,Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E07.txt,(asignar) [señalar] puntos débiles,Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E08.txt,entender (que) [qué] hay que mejorar,Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E09.txt,fingiendo ser (mí) [yo],Pronoun,Pronoun,Pronoun
./data/processed/exercises/RKD1_D_E10.txt,tuve que reestablecer la contraseña para (devolverlo) [recuperarlo],Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E11.txt,(mi) [mí],Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E12.txt,y (pretendieron) [fingieron] ser yo,Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E13.txt,sacar provecho de las (maldades) [bondades] de la gente,Substitution,Substitution,Substitution
./data/processed/exercises/RKD1_D_E14.txt,han aparecido (nuevo tipo de estafas) [nuevos tipos de estafa],Number,Number,Number
./data/processed/exercises/RKD1_D_E15.txt,(y) [e] imagínense,Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E01.txt,(usando) [poniendo] el material en práctica,Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E02.txt,ambas personas (son en el) [están al] mismo nivel,Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E03.txt,para (hacer) [sacar] una conclusión sobre su calidad,Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E04.txt,para (obtener el seguro) [ir sobre seguro],Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E05.txt,para (estar de moda) [ir a la moda],Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E06.txt,una estafa que (ocurrió conmigo) [me ocurrió],Pronoun,Pronoun,Pronoun
./data/processed/exercises/RBE1_D_E07.txt,la aparición de unas (copias) [réplicas] de páginas web,Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E08.txt,la autenticidad (del recurso) [de la página web],Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E09.txt,verifiqué la (originalidad) [autenticidad] de la página web,Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E10.txt,(verifié) [verifiqué],Creation,Creation,Creation
./data/processed/exercises/RBE1_D_E11.txt,para que se (de) [dé] cuenta de que / para (mi) [mí],Substitution,Substitution,Substitution
./data/processed/exercises/RBE1_D_E12.txt,olvidarse de tomar precauciones ante estafas y (su sesgo) [los factores que influyen en su percepción],Synthesis,Synthesis,Synthesis
./data/processed/exercises/RBE1_D_E13.txt,precauciones (sobre) [ante] estafas,Government,Substitution,Government
./data/processed/exercises/RBE1_D_E14.txt,les hace (olvidar) [olvidarse] de tomar precauciones,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RBE1_D_E15.txt,con (respeto) [respecto] a,Substitution,Substitution,Substitution
./data/processed/exercises/FTE1_D_E01.txt,me permite (tener) [encontrar] más información,Substitution,Substitution,Substitution
./data/processed/exercises/FTE1_D_E02.txt,practicar (hablar) [la interacción oral] con nativos,Synthesis,Synthesis,Synthesis
./data/processed/exercises/FTE1_D_E03.txt,"sin embargo, (abriendo) [al abrir] el paquete",Substitution,Substitution,Substitution
./data/processed/exercises/FTE1_D_E04.txt,1299€ [se] fueron al bolsillo de otra persona,Pronoun,Pronoun,Pronoun
./data/processed/exercises/FTE1_D_E05.txt,(presenté) [interpuse] una denuncia,Substitution,Substitution,Substitution
./data/processed/exercises/FTE1_D_E06.txt,me permite tener (más informaciones) [más información],Number,Number,Number
./data/processed/exercises/FTE1_D_E07.txt,acalarar [lo] que no he comprendido,Pronoun,Pronoun,Pronoun
./data/processed/exercises/FTE1_D_E08.txt,(linguisticas) [lingüísticas],Creation,Creation,Creation
./data/processed/exercises/FTE1_D_E09.txt,"su servicio al cliente, (quien ayudó a nadie) [que no ayudó a nadie]",Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/FTE1_D_E10.txt,servicio [al] cliente,Government,Government,Government
./data/processed/exercises/FTE1_D_E11.txt,contacté tantas veces [a] su servicio / contacté [a] una asociación de consumidores,Government,Government,Government
./data/processed/exercises/FTE1_D_E12.txt,(ademas) [además] / (inglès) [inglés],Creation,Creation,Creation
./data/processed/exercises/FTE1_D_E13.txt,(que) [qué] buena broma,Substitution,Substitution,Substitution
./data/processed/exercises/FTE1_D_E14.txt,"descubrí, (al) [en] lugar del producto, tres manzanas",Government,Government,Government
./data/processed/exercises/FTE1_D_E15.txt,un pedido realizado en su sitio [web],Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/BGE1_D_E01.txt,escuchando e imitando [a] hablantes nativos,Government,Government,Government
./data/processed/exercises/BGE1_D_E02.txt,cometer errores (sólo) [solo] es beneficioso,Creation,Creation,Creation
./data/processed/exercises/BGE1_D_E03.txt,beneficioso (por) [para] el proceso de aprendizaje,Government,Government,Government
./data/processed/exercises/BGE1_D_E04.txt,cometer errores solo es (beneficial) [beneficioso],Substitution,Substitution,Substitution
./data/processed/exercises/BGE1_D_E05.txt,presión (de rendimiento) [para rendir],Substitution,Substitution,Substitution
./data/processed/exercises/BGE1_D_E06.txt,entonces (se) ponen mucho énfasis en lo escrito,Pronoun,Pronoun,Pronoun
./data/processed/exercises/BGE1_D_E07.txt,las formas más idiomáticas (para) [de] expresarse / tengo miedo (para) [de] cometer errores,Government,Government,Government
./data/processed/exercises/BGE1_D_E08.txt,que yo (mismo) [misma] no habría advertido,Gender,Gender,Gender
./data/processed/exercises/BGE1_D_E09.txt,"hay (""peer"" evaluación) [revisión por pares]",Creation,Creation,Creation
./data/processed/exercises/BGE1_D_E10.txt,"esa persona vuelve a (dar) [generar] un ""output""",Substitution,Substitution,Substitution
./data/processed/exercises/BGE1_D_E11.txt,"las diferentes producciones (u) [o] ""outputs""",Substitution,Substitution,Substitution
./data/processed/exercises/BGE1_D_E12.txt,"no se trataba de un mensaje de CardStop, sino de un (bulo) [intento de estafa]",Substitution,Substitution,Substitution
./data/processed/exercises/BGE1_D_E13.txt,dudaron (para decidirse a) [sobre si] llamar,Government,Substitution,Government
./data/processed/exercises/BGE1_D_E14.txt,(las máquinas de traducción) [la traducción automática] también (pueden) [puede] ser muy útil a veces,Substitution,Substitution,Substitution
./data/processed/exercises/BGE1_D_E15.txt,solo uso la IA como punto de (partido) [partida],Gender,Gender,Gender
./data/processed/exercises/RME1_D_E01.txt,"no iban a hacer nada para resolver el asunto, (o) [ni] por mí, (o) [ni] por la otra gente",Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E02.txt,"no iban a hacer nada para resolver el asunto, ni (para) [por] mí, ni (para) [por] la otra gente",Government,Government,Government
./data/processed/exercises/RME1_D_E03.txt,que (al fin) [al final] me ha costado 200 euros,Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E04.txt,después de contactar [a] mi banco,Government,Government,Government
./data/processed/exercises/RME1_D_E05.txt,vi (unas cargas extrañas) [unos cargos extraños] en mi cuenta bancaria,Gender,Gender,Gender
./data/processed/exercises/RME1_D_E06.txt,para introducir (mis detalles) [mi información personal],Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E07.txt,para (entrar) [introducir] mi información personal,Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E08.txt,para que sus clientes puedan continuar (a apoyar) [apoyando] su marca,Analysis,Analysis,Analysis
./data/processed/exercises/RME1_D_E09.txt,hacer clic en el enlace que me (trajera) [llevara] a otra plataforma,Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E10.txt,mi ropa me fue entregada rápidamente y (en buena condición) [en buenas condiciones],Number,Number,Number
./data/processed/exercises/RME1_D_E11.txt,mi ropa (apareció) [me fue entregada] rápidamente,Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E12.txt,de un timo (online) [en línea],Creation,Creation,Creation
./data/processed/exercises/RME1_D_E13.txt,he (estado) [sido] una cliente leal,Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E14.txt,le escribo (porqué) [porque],Substitution,Substitution,Substitution
./data/processed/exercises/RME1_D_E15.txt,los (daños ya hechos) [desperfectos causados],Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E01.txt,cientos de (libros) [libras],Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E02.txt,mi abuelo [se] percató de los cargos,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RWF1_D_E03.txt,"a menudo, los ancianos (están) [son] más vulnerables",Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E04.txt,sus (detalles) [datos] bancarios,Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E05.txt,mis abuelos han sido (los) [las] víctimas / (uno) [una] de las más severas estafas / preguntó por sus datos (bancarias) [bancarios],Gender,Gender,Gender
./data/processed/exercises/RWF1_D_E06.txt,por (lo) [el] contrario,Determination,Determination,Determination
./data/processed/exercises/RWF1_D_E07.txt,me creé (una página nueva) [un perfil nuevo],Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E08.txt,cargos en su extracto bancario (para) [de] cientos de libras,Government,Government,Government
./data/processed/exercises/RWF1_D_E09.txt,me creé una (pagina) [página] nueva / (victimas) [víctimas] / (mas) [más],Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E10.txt,el reembolso del (saldo total) [importe íntegro],Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E11.txt,tiene la obligación de protegerlos contra (bulos como este) [estafas como esta],Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E12.txt,le (ordenaron) [pidieron] que transfiriera el dinero,Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E13.txt,"me veo en la obligación de comunicarle este problema grave, y busco (tu) [su] ayuda para resolverlo sin demora",Pronoun,Pronoun,Pronoun
./data/processed/exercises/RWF1_D_E14.txt,me veo en la obligación de comunicarle (esto) [este] problema grave,Substitution,Substitution,Substitution
./data/processed/exercises/RWF1_D_E15.txt,con (respeto) [respecto] a,Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E01.txt,(incorperarlo) [incorporarlo] demasiado / (perda) [pierda],Creation,Creation,Creation
./data/processed/exercises/CDG1_D_E02.txt,la uso (solo) [sólo] para encontrar / (comprénsion) [comprensión],Creation,Creation,Creation
./data/processed/exercises/CDG1_D_E03.txt,me ayuda mucho a buscar (informaciones) [información],Number,Number,Number
./data/processed/exercises/CDG1_D_E04.txt,"en la biblioteca, donde debo (ser) [estar] tranquila",Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E05.txt,para mi (primero) [primer] Erasmus,Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E06.txt,la satisfacción puede (venir) [alcanzarse] cuando,Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E07.txt,"depende mucho de la situación en la que soy (evaluado) [evaluada] / mudarse con (nosotros) [nosotras], mi hermana y yo",Gender,Gender,Gender
./data/processed/exercises/CDG1_D_E08.txt,depende mucho de la situación en la que (estoy) [soy] evaluada,Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E09.txt,para (mi) [mí],Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E10.txt,(eso) [esto] refleja el énfasis,Pronoun,Pronoun,Pronoun
./data/processed/exercises/CDG1_D_E11.txt,aplicar este conocimiento (en) [a] situaciones reales / resulte (a) [en],Government,Government,Government
./data/processed/exercises/CDG1_D_E12.txt,como (resulto) [resultado],Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E13.txt,"(para) [en] mi primer Erasmus, fui a",Government,Government,Government
./data/processed/exercises/CDG1_D_E14.txt,que también resulte en ya no ser creativo (su) [por sí] mismo,Substitution,Substitution,Substitution
./data/processed/exercises/CDG1_D_E15.txt,un electrodoméstico que (se encontraba) [estaba] defectuoso,Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E01.txt,a través de (la ingesta) [el consumo] de medios de comunicación,Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E02.txt,(el idioma de destino) [la lengua meta],Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E03.txt,en la universidad (en) [de] Inglaterra,Government,Government,Government
./data/processed/exercises/ROG1_D_E04.txt,(la emoción con la) [las emociones con las] que más asocio la evaluación (es) [son] la lucha y la dificultad,Number,Number,Number
./data/processed/exercises/ROG1_D_E05.txt,los profesores califican a los alumnos con (esquemas de calificación) [rúbricas de evaluación],Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E06.txt,hay un gran valor que se puede (tomar) [sacar] de los alumnos que se evalúan entre sí,Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E07.txt,(concesión) [asignación] de notas,Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E08.txt,para el español ya hay (muchos lugares de confianza a los) [muchas fuentes fiables a las] que acudir,Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E09.txt,en la misma cadena (de) [que] mi hermano,Government,Government,Government
./data/processed/exercises/ROG1_D_E10.txt,el (desagradable) [maldito] estafador,Substitution,Substitution,Substitution
./data/processed/exercises/ROG1_D_E11.txt,tanto a gran (escala) como a pequeña escala,Excess word,Excess word,Excess word
./data/processed/exercises/ROG1_D_E12.txt,que en parar [a] los verdaderos criminales,Government,Government,Government
./data/processed/exercises/ROG1_D_E13.txt,el fútbol es un deporte (para el trabajador) [obrero],Analysis,Analysis,Substitution
./data/processed/exercises/ROG1_D_E14.txt,(esta táctica clandestina de aumento de precios) [este aumento encubierto de precios] es una estafa en sí misma,Analysis,Analysis,Substitution
./data/processed/exercises/ROG1_D_E15.txt,entradas (a) [por] la mitad del precio que vi en Internet / evaluar es reflexionar y descifrar (sobre) algo / (con) [para] el español ya hay muchas fuentes fiables,Government,Government,Government
./data/processed/exercises/RPG1_D_E01.txt,los profesores a menudo evalúan el trabajo de sus alumnos (por leer) [leyendo] sus ideas,Synthesis,Synthesis,Synthesis
./data/processed/exercises/RPG1_D_E02.txt,la gente [se] puede evaluar a sí misma,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RPG1_D_E03.txt,y te preguntas (por que) [por qué] la gente tiene miedo de alquilar,Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E04.txt,"no solo esto, sino que también me llamaron incompetente y (descuidado) [descuidada] / la gente se puede evaluar a sí (mismo) [misma]",Gender,Gender,Gender
./data/processed/exercises/RPG1_D_E05.txt,me dio consejos que implementé en mi (próximo) [siguiente] proyecto,Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E06.txt,cuando (llegue) [llegué] / a (si) [sí] misma / y me (pregunto) [preguntó],Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E07.txt,"a partir de (este) [ese] momento, todo salió mal",Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E08.txt,para (mostrar) [garantizar mi] compromiso,Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E09.txt,me recibieron sin remordimiento ni (simpatía) [compasión],Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E10.txt,uno de mis compañeros de piso tenía 40 (anos) [años],Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E11.txt,ya me sentía estresada al estar tan lejos de (caso) [casa],Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E12.txt,al entrar [en] el piso,Government,Government,Government
./data/processed/exercises/RPG1_D_E13.txt,tenía muchas ganas de (alojarme) [instalarme] en un hermoso apartamento,Substitution,Substitution,Substitution
./data/processed/exercises/RPG1_D_E14.txt,aunque yo (suporté) [experimenté] todo lo contrario,Creation,Creation,Creation
./data/processed/exercises/RPG1_D_E15.txt,escogí su agencia porque encontré (tantas) [muchas] críticas positivas,Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E01.txt,un nivel de español que me (deje) [permita] tener conversaciones con hablantes nativos,Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E02.txt,el nombre de mi (carrera) [grado] es,Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E03.txt,resolver este asunto lo (más) antes posible,Excess word,Excess word,Excess word
./data/processed/exercises/RKG1_D_E04.txt,les (insisto) [insto] a resolver este asunto,Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E05.txt,ponerme en contacto con (los que trabajan en Etsy de verdad) [los verdaderos empleados de Etsy],Analysis,Analysis,Analysis
./data/processed/exercises/RKG1_D_E06.txt,(tres cientos) [trescientos],Creation,Creation,Creation
./data/processed/exercises/RKG1_D_E07.txt,Aquí en la Pompeu estudio los idiomas (Español) [español] y (Catalán) [catalán] / el día 7 de (Octubre) [octubre],Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E08.txt,al que me envió un (link) [enlace] / un ejemplo es (el 'peer review') [la revisión por pares],Creation,Creation,Creation
./data/processed/exercises/RKG1_D_E09.txt,unos (detalles) [datos] personales,Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E10.txt,(unas) [unos] detalles,Gender,Gender,Gender
./data/processed/exercises/RKG1_D_E11.txt,un cliente mío me (contacto) [contactó] / me (informo) [informó],Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E12.txt,dependencia (en el) [del] uso de la inteligencia artificial,Government,Government,Government
./data/processed/exercises/RKG1_D_E13.txt,espero poder comprender las respuestas más (rápida) [rápidamente],Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E14.txt,me ocurrió mientras (usaba) [navegaba por] el sitio web Etsy,Substitution,Substitution,Substitution
./data/processed/exercises/RKG1_D_E15.txt,con (respeto) [respecto] a,Substitution,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E01.txt,toco la flauta desde (hace) [que] tengo ocho años,Government,Substitution,Government
./data/processed/exercises/ABJ1_D_E02.txt,(aerobics) [aeróbic],Creation,Creation,Creation
./data/processed/exercises/ABJ1_D_E03.txt,me han ayudado mucho (para) [a] mejorar,Government,Government,Government
./data/processed/exercises/ABJ1_D_E04.txt,los exámenes siempre (están) [son] evaluados por los profesores,Substitution,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E05.txt,en cuanto (en) [a] sus conocimientos lingüísticos,Government,Government,Government
./data/processed/exercises/ABJ1_D_E06.txt,ver cómo la persona (se) ha mejorado en cuanto a / también los demás estudiantes [se] pueden evaluar entre ellos,Pronoun,Pronoun,Pronoun
./data/processed/exercises/ABJ1_D_E07.txt,como ya dije (anterior) [anteriormente],Substitution,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E08.txt,"no es valorar a la persona en sí misma, (pero) [sino] su trabajo",Substitution,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E09.txt,no es valorar [a] la persona en sí misma,Government,Government,Government
./data/processed/exercises/ABJ1_D_E10.txt,para que me (reclamaran) [reembolsaran] el depósito,Substitution,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E11.txt,porque tenía la (oportunidad) [opción] de escribirles,Substitution,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E12.txt,y (yo) siempre dije que había pagado,Pronoun,Pronoun,Pronoun
./data/processed/exercises/ABJ1_D_E13.txt,(escribí mucho con ellos) [les escribí mucho],Pronoun,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E14.txt,la (agencia de alquiler) [agencia inmobiliaria],Substitution,Substitution,Substitution
./data/processed/exercises/ABJ1_D_E15.txt,(cuáles) [qué] problemas tuve con la agencia,Pronoun,Pronoun,Pronoun
./data/processed/exercises/CPJ1_D_E01.txt,creo que será más (esencial) [útil] que lo que aprendí en China,Substitution,Substitution,Substitution
./data/processed/exercises/CPJ1_D_E02.txt,intentaré (a) absorber completamente el contenido enseñado,Government,Government,Government
./data/processed/exercises/CPJ1_D_E03.txt,también quiero (cultivar mi poder) [mejorar mi capacidad] de comunicarme con los demás,Substitution,Substitution,Substitution
./data/processed/exercises/CPJ1_D_E04.txt,he obtenido el (DELE B2) certificado [DELE de nivel B2],Specification,Specification,Order
./data/processed/exercises/CPJ1_D_E05.txt,el papel de (recopile y organice cantidades masivas de datos) [recopilador y organizador de cantidades masivas de datos],Substitution,Substitution,Substitution
./data/processed/exercises/CPJ1_D_E06.txt,evaluar (la resulta) [los resultados] de la enseñanza,Substitution,Substitution,Substitution
./data/processed/exercises/CPJ1_D_E07.txt,a través de varios exámenes y (quiz) [pruebas],Creation,Creation,Creation
./data/processed/exercises/CPJ1_D_E08.txt,evaluar (significa) [es] una herramienta,Substitution,Substitution,Substitution
./data/processed/exercises/CPJ1_D_E09.txt,despegar (normalmente) [como estaba previsto],Synthesis,Synthesis,Synthesis
./data/processed/exercises/CPJ1_D_E10.txt,el avión estaba (estropeado) [averiado],Substitution,Substitution,Substitution
./data/processed/exercises/CPJ1_D_E11.txt,(del) [desde el] número de vuelo (a) [hasta] mi número de DNI,Government,Government,Government
./data/processed/exercises/CPJ1_D_E12.txt,(le) confié [en él] profundamente,Government,Government,Government
./data/processed/exercises/CPJ1_D_E13.txt,con (los) datos (muy) [tan] privados,Substitution,Substitution,Substitution
./data/processed/exercises/CPJ1_D_E14.txt,debido a (un) [una] avería / me envió (una) [un] enlace / capacidades más (avanzados) [avanzadas],Gender,Gender,Gender
./data/processed/exercises/CPJ1_D_E15.txt,explorar la existencia y la información relacionada (de) [con] cosas que,Government,Government,Government
./data/processed/exercises/RHJ1_D_E01.txt,porque he (llevado) [pasado] el verano entero,Substitution,Substitution,Substitution
./data/processed/exercises/RHJ1_D_E02.txt,puede (llevar) [conllevar] beneficios / quiero (sacar) [obtener] buenos resultados,Substitution,Substitution,Substitution
./data/processed/exercises/RHJ1_D_E03.txt,lecturas que me (tardaban) [tardaba] más de una hora,Number,Number,Number
./data/processed/exercises/RHJ1_D_E04.txt,otros (tipos de coursework) [trabajos prácticos],Creation,Creation,Creation
./data/processed/exercises/RHJ1_D_E05.txt,una experiencia de servicio inadecuada (de todas formas) [en todos los aspectos],Substitution,Substitution,Substitution
./data/processed/exercises/RHJ1_D_E06.txt,un reembolso apropiado (por) [para] una experiencia,Government,Government,Government
