participant_ID,text_file,error,rater_1,rater_2
RDL1_D,./data/processed/exercises/RDL1_D_E01.txt,estaba muy (emocionado) [emocionada] / me sentí (afortunado) [afortunada] / estaba muy (asustado) [asustada],pragmatic appropriateness,pragmatic appropriateness
RDL1_D,./data/processed/exercises/RDL1_D_E02.txt,me dirijo a (tu) [ti],paraphrastic flexibility,"meaning and sense elaboration, paraphrastic flexibility"
RDL1_D,./data/processed/exercises/RDL1_D_E03.txt,me dirijo [a] ti / las estafas y los fraudes afectan [a] las personas de todo el mundo / atrapar y castigar [a] los estafadores / proteger [a] los consumidores,contextual retrieval,contextual retrieval
RDL1_D,./data/processed/exercises/RDL1_D_E04.txt,estaba muy triste por (haberme) [haber] caído en una estafa,meaning and sense elaboration,meaning and sense elaboration
RDL1_D,./data/processed/exercises/RDL1_D_E05.txt,esto no solo causa (perdidas) [pérdidas] económicas / (mas) [más] estrictas,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RDL1_D,./data/processed/exercises/RDL1_D_E06.txt,educar (al público) [a la población] sobre los riesgos,meaning and sense elaboration,meaning and sense elaboration
RDL1_D,./data/processed/exercises/RDL1_D_E07.txt,me engañó (uno) [una] tienda (falso) [falsa] en línea / llamadas telefónicas (fraudulentos) [fraudulentas] / combatir (esta) [este] problema creciente,conceptual organization,collocational control
RDL1_D,./data/processed/exercises/RDL1_D_E08.txt,es un (bien) [buen] comienzo,contextual retrieval,contextual retrieval
RDL1_D,./data/processed/exercises/RDL1_D_E09.txt,"a menudo parecen muy reales y convincentes, [lo] que facilita que la gente caiga en ellas",paraphrastic flexibility,paraphrastic flexibility
RDL1_D,./data/processed/exercises/RDL1_D_E10.txt,"me dirijo a (ti) [usted] / (gracias) [atentamente, ]","pragmatic appropriateness, paraphrastic flexibility","pragmatic appropriateness, paraphrastic flexibility"
RDL1_D,./data/processed/exercises/RDL1_D_E11.txt,una queja formal relativa (de) [a] estafas y fraudes,productive use of targets,productive use of targets
RDL1_D,./data/processed/exercises/RDL1_D_E12.txt,(pro activo) [proactivo],"conceptual organization, productive use of targets","conceptual organization, productive use of targets"
RDL1_D,./data/processed/exercises/RDL1_D_E13.txt,estaba (tan) [muy] asustada mientras buscaba en línea,productive use of targets,"pragmatic appropriateness, contextual retrieval"
RDL1_D,./data/processed/exercises/RDL1_D_E14.txt,(ademas) [además],conceptual organization,contextual retrieval
RDL1_D,./data/processed/exercises/RDL1_D_E15.txt,puede (estar) dificultar el éxito,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RGH1_I,./data/processed/exercises/RGH1_I_E01.txt,"(También,) [Además, ]",paraphrastic flexibility,paraphrastic flexibility
RGH1_I,./data/processed/exercises/RGH1_I_E02.txt,artículo (llamada) [llamado],conceptual organization,conceptual organization
RGH1_I,./data/processed/exercises/RGH1_I_E03.txt,(porque) [por qué],meaning and sense elaboration,meaning and sense elaboration
RGH1_I,./data/processed/exercises/RGH1_I_E04.txt,(está) [esta] decisión,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RGH1_I,./data/processed/exercises/RGH1_I_E05.txt,(asi) [así] que,contextual retrieval,contextual retrieval
RGH1_I,./data/processed/exercises/RGH1_I_E06.txt,nos permite (a) evaluar,"collocational control, productive use of targets","collocational control, productive use of targets"
RGH1_I,./data/processed/exercises/RGH1_I_E07.txt,mis estudios normalmente [se] enfocan,productive use of targets,"productive use of targets, meaning and sense elaboration"
RGH1_I,./data/processed/exercises/RGH1_I_E08.txt,(últimamente) [a fin de cuentas],productive use of targets,productive use of targets
RGH1_I,./data/processed/exercises/RGH1_I_E09.txt,(tambien) [también],conceptual organization,conceptual organization
RGH1_I,./data/processed/exercises/RGH1_I_E10.txt,me (encanta) [encantan] las lenguas,productive use of targets,productive use of targets
RGH1_I,./data/processed/exercises/RGH1_I_E11.txt,(sentirse grasiento) [estar aceitoso],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RGH1_I,./data/processed/exercises/RGH1_I_E12.txt,situaciones políticas (en) [de] todo el mundo,productive use of targets,productive use of targets
RGH1_I,./data/processed/exercises/RGH1_I_E13.txt,identificar las características de textos distintos y lo que los (hacen) [hace] diferentes,paraphrastic flexibility,"paraphrastic flexibility, meaning and sense elaboration"
RGH1_I,./data/processed/exercises/RGH1_I_E14.txt,no he estudiado literatura (desde hace) [en] cinco años,productive use of targets,productive use of targets
RGH1_I,./data/processed/exercises/RGH1_I_E15.txt,(un) [una] parte,contextual retrieval,contextual retrieval
RHJ1_D,./data/processed/exercises/RHJ1_D_E01.txt,se atreve [a] mentirme sobre la calidad / tardaba más de una hora (para) [en] completar,"collocational control, productive use of targets","collocational control, productive use of targets"
RHJ1_D,./data/processed/exercises/RHJ1_D_E02.txt,el día siguiente (yo) tuve que trabajar,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","productive use of targets, meaning and sense elaboration"
RHJ1_D,./data/processed/exercises/RHJ1_D_E03.txt,el tren no (sólo) [solo] llegó a la estación de Guildford / si (alguién) [alguien],conceptual organization,conceptual organization
RHJ1_D,./data/processed/exercises/RHJ1_D_E04.txt,el 22 de septiembre [de] 2024,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
RHJ1_D,./data/processed/exercises/RHJ1_D_E05.txt,un reembolso apropiado (por) [para] una experiencia,meaning and sense elaboration,meaning and sense elaboration
RHJ1_D,./data/processed/exercises/RHJ1_D_E06.txt,me gustaría ganar un poquito más [de] confianza,meaning and sense elaboration,meaning and sense elaboration
RHJ1_D,./data/processed/exercises/RHJ1_D_E07.txt,en Reino Unido (nuestra tuición) [el precio de nuestra matrícula],productive use of targets,productive use of targets
RHJ1_D,./data/processed/exercises/RHJ1_D_E08.txt,¿En qué universo cree usted que eso es aceptable? ¿Cómo (te atreves) [se atreve] a mentirme?,"pragmatic appropriateness, paraphrastic flexibility","pragmatic appropriateness, paraphrastic flexibility"
RHJ1_D,./data/processed/exercises/RHJ1_D_E09.txt,una experiencia de servicio inadecuada (de todas formas) [en todos los aspectos],paraphrastic flexibility,paraphrastic flexibility
RHJ1_D,./data/processed/exercises/RHJ1_D_E10.txt,llegó (una hora entera tarde) [con una hora de retraso],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RHJ1_D,./data/processed/exercises/RHJ1_D_E11.txt,otros (tipos de coursework) [trabajos prácticos],paraphrastic flexibility,paraphrastic flexibility
RHJ1_D,./data/processed/exercises/RHJ1_D_E12.txt,trabajar (virtualmente) [en remoto],"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RHJ1_D,./data/processed/exercises/RHJ1_D_E13.txt,puede (llevar) [conllevar] beneficios / quiero (sacar) [obtener] buenos resultados,collocational control,collocational control
RHJ1_D,./data/processed/exercises/RHJ1_D_E14.txt,lecturas que me (tardaban) [tardaba] más de una hora,meaning and sense elaboration,meaning and sense elaboration
RHJ1_D,./data/processed/exercises/RHJ1_D_E15.txt,porque he (llevado) [pasado] el verano entero,contextual retrieval,contextual retrieval
RHK1_I,./data/processed/exercises/RHK1_I_E01.txt,[tercera] persona (tercera),productive use of targets,productive use of targets
RHK1_I,./data/processed/exercises/RHK1_I_E02.txt,(poste) [publicación],meaning and sense elaboration,meaning and sense elaboration
RHK1_I,./data/processed/exercises/RHK1_I_E03.txt,(articulo) [artículo],productive use of targets,productive use of targets
RHK1_I,./data/processed/exercises/RHK1_I_E04.txt,(al primero) [en primer lugar],contextual retrieval,contextual retrieval
RHK1_I,./data/processed/exercises/RHK1_I_E05.txt,(medios) [redes] sociales,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RHK1_I,./data/processed/exercises/RHK1_I_E06.txt,la información está (escrito) [escrita],conceptual organization,conceptual organization
RHK1_I,./data/processed/exercises/RHK1_I_E07.txt,(dramáticamente) [drásticamente],productive use of targets,productive use of targets
RHK1_I,./data/processed/exercises/RHK1_I_E08.txt,(valorable) [valioso],productive use of targets,productive use of targets
RHK1_I,./data/processed/exercises/RHK1_I_E09.txt,(permitir voces) [dar voz a perspectivas],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RHK1_I,./data/processed/exercises/RHK1_I_E10.txt,(especificas) [específicas],conceptual organization,conceptual organization
RHK1_I,./data/processed/exercises/RHK1_I_E11.txt,las dificultades [de] encontrar,productive use of targets,productive use of targets
RHK1_I,./data/processed/exercises/RHK1_I_E12.txt,estudios (sociólogos) [sociológicos],collocational control,collocational control
RHK1_I,./data/processed/exercises/RHK1_I_E13.txt,(soportar) [apoyar],meaning and sense elaboration,meaning and sense elaboration
RHK1_I,./data/processed/exercises/RHK1_I_E14.txt,(destinario) [destinatario],meaning and sense elaboration,meaning and sense elaboration
RHK1_I,./data/processed/exercises/RHK1_I_E15.txt,(extensiva) [extensa],productive use of targets,productive use of targets
RHO1_D,./data/processed/exercises/RHO1_D_E01.txt,aseguró mi cuenta (por congelarla) [congelándola],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RHO1_D,./data/processed/exercises/RHO1_D_E02.txt,recibir comentarios condescendientes y muy poco comprensivos (de) [por parte de] su centro de atención telefónica,contextual retrieval,contextual retrieval
RHO1_D,./data/processed/exercises/RHO1_D_E03.txt,una compra (de) [en] la plataforma digital,contextual retrieval,contextual retrieval
RHO1_D,./data/processed/exercises/RHO1_D_E04.txt,a pesar de que el (banquero) [asesor bancario] no tuvo éxito,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RHO1_D,./data/processed/exercises/RHO1_D_E05.txt,después de unas largas horas de (lucha) [esfuerzo],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RHO1_D,./data/processed/exercises/RHO1_D_E06.txt,contemplando (como) [cómo] alguien,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RHO1_D,./data/processed/exercises/RHO1_D_E07.txt,es (abominable) [inaceptable] que,conceptual organization,conceptual organization
RHO1_D,./data/processed/exercises/RHO1_D_E08.txt,expliqué mi experiencia (sólo) [solo] para recibir comentarios,conceptual organization,conceptual organization
RHO1_D,./data/processed/exercises/RHO1_D_E09.txt,(¿Seguramente usted puede estar de acuerdo con el hecho de que esto no es aceptable?) [Estará de acuerdo en que esto es inaceptable],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RHO1_D,./data/processed/exercises/RHO1_D_E10.txt,podía acceder [a] mis datos personales,"collocational control, productive use of targets","conceptual organization, productive use of targets"
RHO1_D,./data/processed/exercises/RHO1_D_E11.txt,(yo) tuviera la peor experiencia de mi vida,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
RHO1_D,./data/processed/exercises/RHO1_D_E12.txt,he perdido más (que) [de] 400 libras,contextual retrieval,contextual retrieval
RHO1_D,./data/processed/exercises/RHO1_D_E13.txt,400 libras de mis (propias finanzas) [propios ahorros],productive use of targets,productive use of targets
RHO1_D,./data/processed/exercises/RHO1_D_E14.txt,tuviera la peor experiencia [de mi vida],"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
RHO1_D,./data/processed/exercises/RHO1_D_E15.txt,es importante llamar su atención (a) [sobre] la necesidad de proteger a sus clientes / me alertó [de] que alguien,productive use of targets,productive use of targets
RKD1_D,./data/processed/exercises/RKD1_D_E01.txt,(mi) [mí],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RKD1_D,./data/processed/exercises/RKD1_D_E02.txt,y (pretendieron) [fingieron] ser yo,productive use of targets,contextual retrieval
RKD1_D,./data/processed/exercises/RKD1_D_E03.txt,han aparecido (nuevo tipo de estafas) [nuevos tipos de estafa],productive use of targets,productive use of targets
RKD1_D,./data/processed/exercises/RKD1_D_E04.txt,(partes) [puntos] débiles,paraphrastic flexibility,paraphrastic flexibility
RKD1_D,./data/processed/exercises/RKD1_D_E05.txt,es importante (como) [tanto] para los estudiantes como para los profesores,productive use of targets,productive use of targets
RKD1_D,./data/processed/exercises/RKD1_D_E06.txt,(y) [e] imagínense,contextual retrieval,contextual retrieval
RKD1_D,./data/processed/exercises/RKD1_D_E07.txt,estoy escribiendo mi tesis (relacionado) [relacionada] con el tema,conceptual organization,conceptual organization
RKD1_D,./data/processed/exercises/RKD1_D_E08.txt,obtener una nueva visión (al) [del] proceso de aprendizaje,productive use of targets,productive use of targets
RKD1_D,./data/processed/exercises/RKD1_D_E09.txt,datos falsos que uno no va a (chaquear) [chequear],paraphrastic flexibility,productive use of targets
RKD1_D,./data/processed/exercises/RKD1_D_E10.txt,curso (los estudios en) [el grado en lingüística de] la Universidad Estatal de Moscú (obteniendo el grado en lingüística),"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RKD1_D,./data/processed/exercises/RKD1_D_E11.txt,(asignar) [señalar] puntos débiles,collocational control,"collocational control, pragmatic appropriateness"
RKD1_D,./data/processed/exercises/RKD1_D_E12.txt,fingiendo ser (mí) [yo],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RKD1_D,./data/processed/exercises/RKD1_D_E13.txt,sacar provecho de las (maldades) [bondades] de la gente,collocational control,collocational control
RKD1_D,./data/processed/exercises/RKD1_D_E14.txt,tuve que reestablecer la contraseña para (devolverlo) [recuperarlo],"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RKD1_D,./data/processed/exercises/RKD1_D_E15.txt,entender (que) [qué] hay que mejorar,"meaning and sense elaboration, conceptual organization","meaning and sense elaboration, conceptual organization"
RKG1_D,./data/processed/exercises/RKG1_D_E01.txt,unos (detalles) [datos] personales,productive use of targets,productive use of targets
RKG1_D,./data/processed/exercises/RKG1_D_E02.txt,al que me envió un (link) [enlace] / un ejemplo es (el 'peer review') [la revisión por pares],paraphrastic flexibility,paraphrastic flexibility
RKG1_D,./data/processed/exercises/RKG1_D_E03.txt,espero poder comprender las respuestas más (rápida) [rápidamente],productive use of targets,productive use of targets
RKG1_D,./data/processed/exercises/RKG1_D_E04.txt,con (respeto) [respecto] a,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
RKG1_D,./data/processed/exercises/RKG1_D_E05.txt,les (insisto) [insto] a resolver este asunto,"collocational control, productive use of targets","collocational control, productive use of targets"
RKG1_D,./data/processed/exercises/RKG1_D_E06.txt,me ocurrió mientras (usaba) [navegaba por] el sitio web Etsy,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RKG1_D,./data/processed/exercises/RKG1_D_E07.txt,un cliente mío me (contacto) [contactó] / me (informo) [informó],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RKG1_D,./data/processed/exercises/RKG1_D_E08.txt,Aquí en la Pompeu estudio los idiomas (Español) [español] y (Catalán) [catalán] / el día 7 de (Octubre) [octubre],productive use of targets,contextual retrieval
RKG1_D,./data/processed/exercises/RKG1_D_E09.txt,dependencia (en el) [del] uso de la inteligencia artificial,productive use of targets,productive use of targets
RKG1_D,./data/processed/exercises/RKG1_D_E10.txt,(unas) [unos] detalles,conceptual organization,conceptual organization
RKG1_D,./data/processed/exercises/RKG1_D_E11.txt,ponerme en contacto con (los que trabajan en Etsy de verdad) [los verdaderos empleados de Etsy],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RKG1_D,./data/processed/exercises/RKG1_D_E12.txt,(tres cientos) [trescientos],paraphrastic flexibility,paraphrastic flexibility
RKG1_D,./data/processed/exercises/RKG1_D_E13.txt,el nombre de mi (carrera) [grado] es,meaning and sense elaboration,meaning and sense elaboration
RKG1_D,./data/processed/exercises/RKG1_D_E14.txt,resolver este asunto lo (más) antes posible,contextual retrieval,contextual retrieval
RKG1_D,./data/processed/exercises/RKG1_D_E15.txt,un nivel de español que me (deje) [permita] tener conversaciones con hablantes nativos,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RMD1_C,./data/processed/exercises/RMD1_C_E01.txt,los bibliotecarios decían que habia (sola) [solo] un ejemplar,meaning and sense elaboration,"contextual retrieval, meaning and sense elaboration"
RMD1_C,./data/processed/exercises/RMD1_C_E02.txt,(en) [para] mi sorpresa / limita el acceso en línea (de) [a] su libro / un día el profesor había dicho [de] utilizar su libro / la atención que usted ha puesto (para) [en] leer esta carta,productive use of targets,productive use of targets
RMD1_C,./data/processed/exercises/RMD1_C_E03.txt,(eclesiastica) [eclesiástica] / (linea) [línea] / (dia) [día] / (habia) [había] / (despues) [después] / (pregunte) [pregunté],conceptual organization,conceptual organization
RMD1_C,./data/processed/exercises/RMD1_C_E04.txt,(se crean) [surgen] conflictos,collocational control,collocational control
RMD1_C,./data/processed/exercises/RMD1_C_E05.txt,que en (el) [ese] momento estaba fuera de la biblioteca,paraphrastic flexibility,paraphrastic flexibility
RMD1_C,./data/processed/exercises/RMD1_C_E06.txt,una (carta de verificación) [autorización],conceptual organization,conceptual organization
RMD1_C,./data/processed/exercises/RMD1_C_E07.txt,(aveces) [a veces] / (estube) [estuve] / (seguiente) [siguiente] / (ocurió) [ocurrió],paraphrastic flexibility,paraphrastic flexibility
RMD1_C,./data/processed/exercises/RMD1_C_E08.txt,(unos) [algunos] de nosotros,contextual retrieval,contextual retrieval
RMD1_C,./data/processed/exercises/RMD1_C_E09.txt,(el siguiente) [lo que sigue] es,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RMD1_C,./data/processed/exercises/RMD1_C_E10.txt,por (respecto) [respeto] a su dignidad,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
RMD1_C,./data/processed/exercises/RMD1_C_E11.txt,a veces hay (pocas copias) [pocos ejemplares],contextual retrieval,contextual retrieval
RMD1_C,./data/processed/exercises/RMD1_C_E12.txt,(el) [él] no tenía,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RMD1_C,./data/processed/exercises/RMD1_C_E13.txt,a causa de esta falta de libros en línea (surgir un conflicto) [surgen conflictos] entre los estudiantes,contextual retrieval,contextual retrieval
RMD1_C,./data/processed/exercises/RMD1_C_E14.txt,(esiendo) [siendo] que yo soy uno de los delegados,"meaning and sense elaboration, collocational control","meaning and sense elaboration, collocational control"
RMD1_C,./data/processed/exercises/RMD1_C_E15.txt,para ir a (hablar con) [pedirle a] el profesor si podría,productive use of targets,productive use of targets
RME1_D,./data/processed/exercises/RME1_D_E01.txt,hacer clic en el enlace que me (trajera) [llevara] a otra plataforma,productive use of targets,productive use of targets
RME1_D,./data/processed/exercises/RME1_D_E02.txt,que (al fin) [al final] me ha costado 200 euros,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
RME1_D,./data/processed/exercises/RME1_D_E03.txt,he (estado) [sido] una cliente leal,productive use of targets,productive use of targets
RME1_D,./data/processed/exercises/RME1_D_E04.txt,vi (unas cargas extrañas) [unos cargos extraños] en mi cuenta bancaria,contextual retrieval,contextual retrieval
RME1_D,./data/processed/exercises/RME1_D_E05.txt,después de contactar [a] mi banco,contextual retrieval,contextual retrieval
RME1_D,./data/processed/exercises/RME1_D_E06.txt,"no iban a hacer nada para resolver el asunto, ni (para) [por] mí, ni (para) [por] la otra gente",meaning and sense elaboration,"meaning and sense elaboration, conceptual organization"
RME1_D,./data/processed/exercises/RME1_D_E07.txt,"no iban a hacer nada para resolver el asunto, (o) [ni] por mí, (o) [ni] por la otra gente",contextual retrieval,contextual retrieval
RME1_D,./data/processed/exercises/RME1_D_E08.txt,para introducir (mis detalles) [mi información personal],productive use of targets,productive use of targets
RME1_D,./data/processed/exercises/RME1_D_E09.txt,para (entrar) [introducir] mi información personal,collocational control,collocational control
RME1_D,./data/processed/exercises/RME1_D_E10.txt,mi ropa me fue entregada rápidamente y (en buena condición) [en buenas condiciones],productive use of targets,"conceptual organization, productive use of targets"
RME1_D,./data/processed/exercises/RME1_D_E11.txt,los (daños ya hechos) [desperfectos causados],"meaning and sense elaboration, productive use of targets",meaning and sense elaboration
RME1_D,./data/processed/exercises/RME1_D_E12.txt,le escribo (porqué) [porque],meaning and sense elaboration,meaning and sense elaboration
RME1_D,./data/processed/exercises/RME1_D_E13.txt,para que sus clientes puedan continuar (a apoyar) [apoyando] su marca,contextual retrieval,contextual retrieval
RME1_D,./data/processed/exercises/RME1_D_E14.txt,mi ropa (apareció) [me fue entregada] rápidamente,"pragmatic appropriateness, meaning and sense elaboration","meaning and sense elaboration, conceptual organization"
RME1_D,./data/processed/exercises/RME1_D_E15.txt,de un timo (online) [en línea],paraphrastic flexibility,paraphrastic flexibility
RNM1_J,./data/processed/exercises/RNM1_J_E01.txt,(únicos) [únicas] experiencias / (una) [un] día,conceptual organization,conceptual organization
RNM1_J,./data/processed/exercises/RNM1_J_E02.txt,(fuimos) [estábamos] todos cansados / (fui) [estaba] confundida,productive use of targets,productive use of targets
RNM1_J,./data/processed/exercises/RNM1_J_E03.txt,(¿porque?) [¿por qué?],meaning and sense elaboration,meaning and sense elaboration
RNM1_J,./data/processed/exercises/RNM1_J_E04.txt,"cuando era (niño) [niña], me encantaba",pragmatic appropriateness,pragmatic appropriateness
RNM1_J,./data/processed/exercises/RNM1_J_E05.txt,una de mis (primas) [primeras] experiencias,productive use of targets,productive use of targets
RNM1_J,./data/processed/exercises/RNM1_J_E06.txt,(circuló) [círculo],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RNM1_J,./data/processed/exercises/RNM1_J_E07.txt,(empiezó) [empezó] / (acceptadó) [aceptado] / (instantamente) [instantáneamente] / (amido) [amado],paraphrastic flexibility,paraphrastic flexibility
RNM1_J,./data/processed/exercises/RNM1_J_E08.txt,estaba (confusa) [confundida] por,productive use of targets,productive use of targets
RNM1_J,./data/processed/exercises/RNM1_J_E09.txt,(asíatica) [asiática] / (recomendacion) [recomendación] / (dijó) [dijo] / (alémanes) [alemanes] / (decímos) [decimos] / (ví) [vi],conceptual organization,conceptual organization
RNM1_J,./data/processed/exercises/RNM1_J_E10.txt,un pastel de (pesco) [pescado],conceptual organization,conceptual organization
RNM1_J,./data/processed/exercises/RNM1_J_E11.txt,(yo) probé comida española / (yo) sé que (yo) tenía sentimientos encontrados,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
RNM1_J,./data/processed/exercises/RNM1_J_E12.txt,encantada (de) [con] el ramen / estaba confundida (con) [por],productive use of targets,productive use of targets
RNM1_J,./data/processed/exercises/RNM1_J_E13.txt,luces [de] neón,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RNM1_J,./data/processed/exercises/RNM1_J_E14.txt,y al (junto) [lado] de una tienda de comida,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RNM1_J,./data/processed/exercises/RNM1_J_E15.txt,no me interesaba (de) probar,"collocational control, productive use of targets","collocational control, productive use of targets"
ROG1_D,./data/processed/exercises/ROG1_D_E01.txt,los profesores califican a los alumnos con (esquemas de calificación) [rúbricas de evaluación],"productive use of targets, meaning and sense elaboration","productive use of targets, meaning and sense elaboration"
ROG1_D,./data/processed/exercises/ROG1_D_E02.txt,a través de (la ingesta) [el consumo] de medios de comunicación,collocational control,collocational control
ROG1_D,./data/processed/exercises/ROG1_D_E03.txt,en la misma cadena (de) [que] mi hermano,contextual retrieval,contextual retrieval
ROG1_D,./data/processed/exercises/ROG1_D_E04.txt,en la universidad (en) [de] Inglaterra,contextual retrieval,contextual retrieval
ROG1_D,./data/processed/exercises/ROG1_D_E05.txt,hay un gran valor que se puede (tomar) [sacar] de los alumnos que se evalúan entre sí,"conceptual organization, meaning and sense elaboration","conceptual organization, meaning and sense elaboration"
ROG1_D,./data/processed/exercises/ROG1_D_E06.txt,(el idioma de destino) [la lengua meta],"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
ROG1_D,./data/processed/exercises/ROG1_D_E07.txt,(esta táctica clandestina de aumento de precios) [este aumento encubierto de precios] es una estafa en sí misma,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
ROG1_D,./data/processed/exercises/ROG1_D_E08.txt,que en parar [a] los verdaderos criminales,contextual retrieval,contextual retrieval
ROG1_D,./data/processed/exercises/ROG1_D_E09.txt,tanto a gran (escala) como a pequeña escala,paraphrastic flexibility,paraphrastic flexibility
ROG1_D,./data/processed/exercises/ROG1_D_E10.txt,entradas (a) [por] la mitad del precio que vi en Internet / evaluar es reflexionar y descifrar (sobre) algo / (con) [para] el español ya hay muchas fuentes fiables,productive use of targets,productive use of targets
ROG1_D,./data/processed/exercises/ROG1_D_E11.txt,el fútbol es un deporte (para el trabajador) [obrero],conceptual organization,conceptual organization
ROG1_D,./data/processed/exercises/ROG1_D_E12.txt,(concesión) [asignación] de notas,collocational control,collocational control
ROG1_D,./data/processed/exercises/ROG1_D_E13.txt,para el español ya hay (muchos lugares de confianza a los) [muchas fuentes fiables a las] que acudir,contextual retrieval,"meaning and sense elaboration, contextual retrieval"
ROG1_D,./data/processed/exercises/ROG1_D_E14.txt,el (desagradable) [maldito] estafador,meaning and sense elaboration,meaning and sense elaboration
ROG1_D,./data/processed/exercises/ROG1_D_E15.txt,(la emoción con la) [las emociones con las] que más asocio la evaluación (es) [son] la lucha y la dificultad,productive use of targets,productive use of targets
RPG1_D,./data/processed/exercises/RPG1_D_E01.txt,escogí su agencia porque encontré (tantas) [muchas] críticas positivas,productive use of targets,productive use of targets
RPG1_D,./data/processed/exercises/RPG1_D_E02.txt,"no solo esto, sino que también me llamaron incompetente y (descuidado) [descuidada] / la gente se puede evaluar a sí (mismo) [misma]",pragmatic appropriateness,pragmatic appropriateness
RPG1_D,./data/processed/exercises/RPG1_D_E03.txt,cuando (llegue) [llegué] / a (si) [sí] misma / y me (pregunto) [preguntó],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RPG1_D,./data/processed/exercises/RPG1_D_E04.txt,me dio consejos que implementé en mi (próximo) [siguiente] proyecto,meaning and sense elaboration,meaning and sense elaboration
RPG1_D,./data/processed/exercises/RPG1_D_E05.txt,los profesores a menudo evalúan el trabajo de sus alumnos (por leer) [leyendo] sus ideas,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RPG1_D,./data/processed/exercises/RPG1_D_E06.txt,para (mostrar) [garantizar mi] compromiso,collocational control,collocational control
RPG1_D,./data/processed/exercises/RPG1_D_E07.txt,la gente [se] puede evaluar a sí misma,meaning and sense elaboration,meaning and sense elaboration
RPG1_D,./data/processed/exercises/RPG1_D_E08.txt,"a partir de (este) [ese] momento, todo salió mal",paraphrastic flexibility,paraphrastic flexibility
RPG1_D,./data/processed/exercises/RPG1_D_E09.txt,al entrar [en] el piso,productive use of targets,productive use of targets
RPG1_D,./data/processed/exercises/RPG1_D_E10.txt,tenía muchas ganas de (alojarme) [instalarme] en un hermoso apartamento,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RPG1_D,./data/processed/exercises/RPG1_D_E11.txt,ya me sentía estresada al estar tan lejos de (caso) [casa],contextual retrieval,contextual retrieval
RPG1_D,./data/processed/exercises/RPG1_D_E12.txt,me recibieron sin remordimiento ni (simpatía) [compasión],productive use of targets,productive use of targets
RPG1_D,./data/processed/exercises/RPG1_D_E13.txt,uno de mis compañeros de piso tenía 40 (anos) [años],meaning and sense elaboration,meaning and sense elaboration
