participant_ID,text_file,error,recall
RKD1_D,./data/processed/exercises/RKD1_D_E12.txt,fingiendo ser (mí) [yo],1
RKD1_D,./data/processed/exercises/RKD1_D_E14.txt,tuve que reestablecer la contraseña para (devolverlo) [recuperarlo],1
RKD1_D,./data/processed/exercises/RKD1_D_E01.txt,(mi) [mí],0
RKD1_D,./data/processed/exercises/RKD1_D_E02.txt,y (pretendieron) [fingieron] ser yo,0
RKD1_D,./data/processed/exercises/RKD1_D_E13.txt,sacar provecho de las (maldades) [bondades] de la gente,1
RKD1_D,./data/processed/exercises/RKD1_D_E03.txt,han aparecido (nuevo tipo de estafas) [nuevos tipos de estafa],0
RKD1_D,./data/processed/exercises/RKD1_D_E06.txt,(y) [e] imagínense,0
RBE1_D,./data/processed/exercises/RBE1_D_E10.txt,(usando) [poniendo] el material en práctica,1
RBE1_D,./data/processed/exercises/RBE1_D_E09.txt,ambas personas (son en el) [están al] mismo nivel,1
RBE1_D,./data/processed/exercises/RBE1_D_E08.txt,para (hacer) [sacar] una conclusión sobre su calidad,0
RBE1_D,./data/processed/exercises/RBE1_D_E11.txt,para (obtener el seguro) [ir sobre seguro],1
RBE1_D,./data/processed/exercises/RBE1_D_E14.txt,para (estar de moda) [ir a la moda],0
RBE1_D,./data/processed/exercises/RBE1_D_E15.txt,una estafa que (ocurrió conmigo) [me ocurrió],0
RBE1_D,./data/processed/exercises/RBE1_D_E12.txt,la aparición de unas (copias) [réplicas] de páginas web,0
RBE1_D,./data/processed/exercises/RBE1_D_E13.txt,la autenticidad (del recurso) [de la página web],0
RBE1_D,./data/processed/exercises/RBE1_D_E01.txt,verifiqué la (originalidad) [autenticidad] de la página web,0
RBE1_D,./data/processed/exercises/RBE1_D_E06.txt,(verifié) [verifiqué],1
RBE1_D,./data/processed/exercises/RBE1_D_E07.txt,para que se (de) [dé] cuenta de que / para (mi) [mí],0
RBE1_D,./data/processed/exercises/RBE1_D_E02.txt,olvidarse de tomar precauciones ante estafas y (su sesgo) [los factores que influyen en su percepción],1
RBE1_D,./data/processed/exercises/RBE1_D_E04.txt,precauciones (sobre) [ante] estafas,0
RBE1_D,./data/processed/exercises/RBE1_D_E05.txt,les hace (olvidar) [olvidarse] de tomar precauciones,0
RBE1_D,./data/processed/exercises/RBE1_D_E03.txt,con (respeto) [respecto] a,1
FTE1_D,./data/processed/exercises/FTE1_D_E01.txt,me permite (tener) [encontrar] más información,0
FTE1_D,./data/processed/exercises/FTE1_D_E13.txt,practicar (hablar) [la interacción oral] con nativos,1
FTE1_D,./data/processed/exercises/FTE1_D_E10.txt,"sin embargo, (abriendo) [al abrir] el paquete",1
FTE1_D,./data/processed/exercises/FTE1_D_E14.txt,1299€ [se] fueron al bolsillo de otra persona,1
FTE1_D,./data/processed/exercises/FTE1_D_E11.txt,(presenté) [interpuse] una denuncia,0
FTE1_D,./data/processed/exercises/FTE1_D_E12.txt,me permite tener (más informaciones) [más información],0
FTE1_D,./data/processed/exercises/FTE1_D_E07.txt,acalarar [lo] que no he comprendido,0
FTE1_D,./data/processed/exercises/FTE1_D_E08.txt,(linguisticas) [lingüísticas],0
FTE1_D,./data/processed/exercises/FTE1_D_E03.txt,"su servicio al cliente, (quien ayudó a nadie) [que no ayudó a nadie]",1
FTE1_D,./data/processed/exercises/FTE1_D_E15.txt,servicio [al] cliente,0
FTE1_D,./data/processed/exercises/FTE1_D_E06.txt,contacté tantas veces [a] su servicio / contacté [a] una asociación de consumidores,0
FTE1_D,./data/processed/exercises/FTE1_D_E05.txt,(ademas) [además] / (inglès) [inglés],1
FTE1_D,./data/processed/exercises/FTE1_D_E02.txt,(que) [qué] buena broma,0
FTE1_D,./data/processed/exercises/FTE1_D_E09.txt,"descubrí, (al) [en] lugar del producto, tres manzanas",0
FTE1_D,./data/processed/exercises/FTE1_D_E04.txt,un pedido realizado en su sitio [web],0
BGE1_D,./data/processed/exercises/BGE1_D_E06.txt,escuchando e imitando [a] hablantes nativos,0
BGE1_D,./data/processed/exercises/BGE1_D_E08.txt,cometer errores (sólo) [solo] es beneficioso,1
BGE1_D,./data/processed/exercises/BGE1_D_E11.txt,beneficioso (por) [para] el proceso de aprendizaje,0
BGE1_D,./data/processed/exercises/BGE1_D_E09.txt,cometer errores solo es (beneficial) [beneficioso],0
BGE1_D,./data/processed/exercises/BGE1_D_E15.txt,presión (de rendimiento) [para rendir],0
BGE1_D,./data/processed/exercises/BGE1_D_E03.txt,entonces (se) ponen mucho énfasis en lo escrito,0
BGE1_D,./data/processed/exercises/BGE1_D_E10.txt,las formas más idiomáticas (para) [de] expresarse / tengo miedo (para) [de] cometer errores,0
BGE1_D,./data/processed/exercises/BGE1_D_E07.txt,que yo (mismo) [misma] no habría advertido,1
BGE1_D,./data/processed/exercises/BGE1_D_E13.txt,"hay (""peer"" evaluación) [revisión por pares]",1
BGE1_D,./data/processed/exercises/BGE1_D_E12.txt,"esa persona vuelve a (dar) [generar] un ""output""",0
BGE1_D,./data/processed/exercises/BGE1_D_E04.txt,"las diferentes producciones (u) [o] ""outputs""",0
BGE1_D,./data/processed/exercises/BGE1_D_E02.txt,"no se trataba de un mensaje de CardStop, sino de un (bulo) [intento de estafa]",1
BGE1_D,./data/processed/exercises/BGE1_D_E14.txt,dudaron (para decidirse a) [sobre si] llamar,0
BGE1_D,./data/processed/exercises/BGE1_D_E05.txt,(las máquinas de traducción) [la traducción automática] también (pueden) [puede] ser muy útil a veces,1
BGE1_D,./data/processed/exercises/BGE1_D_E01.txt,solo uso la IA como punto de (partido) [partida],1
RME1_D,./data/processed/exercises/RME1_D_E07.txt,"no iban a hacer nada para resolver el asunto, (o) [ni] por mí, (o) [ni] por la otra gente",0
RME1_D,./data/processed/exercises/RME1_D_E06.txt,"no iban a hacer nada para resolver el asunto, ni (para) [por] mí, ni (para) [por] la otra gente",0
RME1_D,./data/processed/exercises/RME1_D_E02.txt,que (al fin) [al final] me ha costado 200 euros,1
RME1_D,./data/processed/exercises/RME1_D_E05.txt,después de contactar [a] mi banco,0
RME1_D,./data/processed/exercises/RME1_D_E04.txt,vi (unas cargas extrañas) [unos cargos extraños] en mi cuenta bancaria,1
RME1_D,./data/processed/exercises/RME1_D_E08.txt,para introducir (mis detalles) [mi información personal],0
RME1_D,./data/processed/exercises/RME1_D_E09.txt,para (entrar) [introducir] mi información personal,0
RME1_D,./data/processed/exercises/RME1_D_E13.txt,para que sus clientes puedan continuar (a apoyar) [apoyando] su marca,1
RME1_D,./data/processed/exercises/RME1_D_E01.txt,hacer clic en el enlace que me (trajera) [llevara] a otra plataforma,1
RME1_D,./data/processed/exercises/RME1_D_E10.txt,mi ropa me fue entregada rápidamente y (en buena condición) [en buenas condiciones],0
RME1_D,./data/processed/exercises/RME1_D_E14.txt,mi ropa (apareció) [me fue entregada] rápidamente,0
RME1_D,./data/processed/exercises/RME1_D_E15.txt,de un timo (online) [en línea],1
RME1_D,./data/processed/exercises/RME1_D_E03.txt,he (estado) [sido] una cliente leal,0
RME1_D,./data/processed/exercises/RME1_D_E12.txt,le escribo (porqué) [porque],0
RME1_D,./data/processed/exercises/RME1_D_E11.txt,los (daños ya hechos) [desperfectos causados],1
RWF1_D,./data/processed/exercises/RWF1_D_E05.txt,cientos de (libros) [libras],1
RWF1_D,./data/processed/exercises/RWF1_D_E06.txt,mi abuelo [se] percató de los cargos,0
RWF1_D,./data/processed/exercises/RWF1_D_E08.txt,"a menudo, los ancianos (están) [son] más vulnerables",0
RWF1_D,./data/processed/exercises/RWF1_D_E07.txt,sus (detalles) [datos] bancarios,0
RWF1_D,./data/processed/exercises/RWF1_D_E13.txt,mis abuelos han sido (los) [las] víctimas / (uno) [una] de las más severas estafas / preguntó por sus datos (bancarias) [bancarios],1
RWF1_D,./data/processed/exercises/RWF1_D_E15.txt,por (lo) [el] contrario,1
RWF1_D,./data/processed/exercises/RWF1_D_E11.txt,me creé (una página nueva) [un perfil nuevo],1
RWF1_D,./data/processed/exercises/RWF1_D_E14.txt,cargos en su extracto bancario (para) [de] cientos de libras,0
RWF1_D,./data/processed/exercises/RWF1_D_E10.txt,me creé una (pagina) [página] nueva / (victimas) [víctimas] / (mas) [más],0
RWF1_D,./data/processed/exercises/RWF1_D_E03.txt,el reembolso del (saldo total) [importe íntegro],0
RWF1_D,./data/processed/exercises/RWF1_D_E04.txt,tiene la obligación de protegerlos contra (bulos como este) [estafas como esta],1
RWF1_D,./data/processed/exercises/RWF1_D_E12.txt,le (ordenaron) [pidieron] que transfiriera el dinero,0
RWF1_D,./data/processed/exercises/RWF1_D_E09.txt,"me veo en la obligación de comunicarle este problema grave, y busco (tu) [su] ayuda para resolverlo sin demora",1
RWF1_D,./data/processed/exercises/RWF1_D_E02.txt,me veo en la obligación de comunicarle (esto) [este] problema grave,0
RWF1_D,./data/processed/exercises/RWF1_D_E01.txt,con (respeto) [respecto] a,1
CDG1_D,./data/processed/exercises/CDG1_D_E08.txt,(incorperarlo) [incorporarlo] demasiado / (perda) [pierda],1
CDG1_D,./data/processed/exercises/CDG1_D_E02.txt,la uso (solo) [sólo] para encontrar / (comprénsion) [comprensión],1
CDG1_D,./data/processed/exercises/CDG1_D_E07.txt,me ayuda mucho a buscar (informaciones) [información],0
CDG1_D,./data/processed/exercises/CDG1_D_E01.txt,"en la biblioteca, donde debo (ser) [estar] tranquila",0
CDG1_D,./data/processed/exercises/CDG1_D_E04.txt,para mi (primero) [primer] Erasmus,0
CDG1_D,./data/processed/exercises/CDG1_D_E10.txt,la satisfacción puede (venir) [alcanzarse] cuando,0
CDG1_D,./data/processed/exercises/CDG1_D_E09.txt,"depende mucho de la situación en la que soy (evaluado) [evaluada] / mudarse con (nosotros) [nosotras], mi hermana y yo",1
CDG1_D,./data/processed/exercises/CDG1_D_E11.txt,depende mucho de la situación en la que (estoy) [soy] evaluada,1
CDG1_D,./data/processed/exercises/CDG1_D_E03.txt,para (mi) [mí],0
CDG1_D,./data/processed/exercises/CDG1_D_E12.txt,(eso) [esto] refleja el énfasis,0
CDG1_D,./data/processed/exercises/CDG1_D_E13.txt,aplicar este conocimiento (en) [a] situaciones reales / resulte (a) [en],1
CDG1_D,./data/processed/exercises/CDG1_D_E14.txt,como (resulto) [resultado],0
CDG1_D,./data/processed/exercises/CDG1_D_E05.txt,"(para) [en] mi primer Erasmus, fui a",0
CDG1_D,./data/processed/exercises/CDG1_D_E06.txt,que también resulte en ya no ser creativo (su) [por sí] mismo,1
CDG1_D,./data/processed/exercises/CDG1_D_E15.txt,un electrodoméstico que (se encontraba) [estaba] defectuoso,1
ROG1_D,./data/processed/exercises/ROG1_D_E02.txt,a través de (la ingesta) [el consumo] de medios de comunicación,0
ROG1_D,./data/processed/exercises/ROG1_D_E06.txt,(el idioma de destino) [la lengua meta],0
ROG1_D,./data/processed/exercises/ROG1_D_E04.txt,en la universidad (en) [de] Inglaterra,0
ROG1_D,./data/processed/exercises/ROG1_D_E15.txt,(la emoción con la) [las emociones con las] que más asocio la evaluación (es) [son] la lucha y la dificultad,0
ROG1_D,./data/processed/exercises/ROG1_D_E01.txt,los profesores califican a los alumnos con (esquemas de calificación) [rúbricas de evaluación],0
ROG1_D,./data/processed/exercises/ROG1_D_E05.txt,hay un gran valor que se puede (tomar) [sacar] de los alumnos que se evalúan entre sí,1
ROG1_D,./data/processed/exercises/ROG1_D_E12.txt,(concesión) [asignación] de notas,0
ROG1_D,./data/processed/exercises/ROG1_D_E13.txt,para el español ya hay (muchos lugares de confianza a los) [muchas fuentes fiables a las] que acudir,1
ROG1_D,./data/processed/exercises/ROG1_D_E03.txt,en la misma cadena (de) [que] mi hermano,1
ROG1_D,./data/processed/exercises/ROG1_D_E14.txt,el (desagradable) [maldito] estafador,0
ROG1_D,./data/processed/exercises/ROG1_D_E09.txt,tanto a gran (escala) como a pequeña escala,1
ROG1_D,./data/processed/exercises/ROG1_D_E08.txt,que en parar [a] los verdaderos criminales,0
ROG1_D,./data/processed/exercises/ROG1_D_E11.txt,el fútbol es un deporte (para el trabajador) [obrero],1
ROG1_D,./data/processed/exercises/ROG1_D_E07.txt,(esta táctica clandestina de aumento de precios) [este aumento encubierto de precios] es una estafa en sí misma,1
ROG1_D,./data/processed/exercises/ROG1_D_E10.txt,entradas (a) [por] la mitad del precio que vi en Internet / evaluar es reflexionar y descifrar (sobre) algo / (con) [para] el español ya hay muchas fuentes fiables,0
RPG1_D,./data/processed/exercises/RPG1_D_E05.txt,los profesores a menudo evalúan el trabajo de sus alumnos (por leer) [leyendo] sus ideas,1
RPG1_D,./data/processed/exercises/RPG1_D_E07.txt,la gente [se] puede evaluar a sí misma,0
RPG1_D,./data/processed/exercises/RPG1_D_E15.txt,y te preguntas (por que) [por qué] la gente tiene miedo de alquilar,0
RPG1_D,./data/processed/exercises/RPG1_D_E02.txt,"no solo esto, sino que también me llamaron incompetente y (descuidado) [descuidada] / la gente se puede evaluar a sí (mismo) [misma]",1
RPG1_D,./data/processed/exercises/RPG1_D_E04.txt,me dio consejos que implementé en mi (próximo) [siguiente] proyecto,0
RPG1_D,./data/processed/exercises/RPG1_D_E03.txt,cuando (llegue) [llegué] / a (si) [sí] misma / y me (pregunto) [preguntó],0
RPG1_D,./data/processed/exercises/RPG1_D_E08.txt,"a partir de (este) [ese] momento, todo salió mal",0
RPG1_D,./data/processed/exercises/RPG1_D_E06.txt,para (mostrar) [garantizar mi] compromiso,0
RPG1_D,./data/processed/exercises/RPG1_D_E12.txt,me recibieron sin remordimiento ni (simpatía) [compasión],0
RPG1_D,./data/processed/exercises/RPG1_D_E13.txt,uno de mis compañeros de piso tenía 40 (anos) [años],0
RPG1_D,./data/processed/exercises/RPG1_D_E11.txt,ya me sentía estresada al estar tan lejos de (caso) [casa],1
RPG1_D,./data/processed/exercises/RPG1_D_E09.txt,al entrar [en] el piso,0
RPG1_D,./data/processed/exercises/RPG1_D_E10.txt,tenía muchas ganas de (alojarme) [instalarme] en un hermoso apartamento,1
RPG1_D,./data/processed/exercises/RPG1_D_E14.txt,aunque yo (suporté) [experimenté] todo lo contrario,1
RPG1_D,./data/processed/exercises/RPG1_D_E01.txt,escogí su agencia porque encontré (tantas) [muchas] críticas positivas,0
RKG1_D,./data/processed/exercises/RKG1_D_E15.txt,un nivel de español que me (deje) [permita] tener conversaciones con hablantes nativos,1
RKG1_D,./data/processed/exercises/RKG1_D_E13.txt,el nombre de mi (carrera) [grado] es,0
RKG1_D,./data/processed/exercises/RKG1_D_E14.txt,resolver este asunto lo (más) antes posible,0
RKG1_D,./data/processed/exercises/RKG1_D_E05.txt,les (insisto) [insto] a resolver este asunto,0
RKG1_D,./data/processed/exercises/RKG1_D_E11.txt,ponerme en contacto con (los que trabajan en Etsy de verdad) [los verdaderos empleados de Etsy],1
RKG1_D,./data/processed/exercises/RKG1_D_E12.txt,(tres cientos) [trescientos],1
RKG1_D,./data/processed/exercises/RKG1_D_E08.txt,Aquí en la Pompeu estudio los idiomas (Español) [español] y (Catalán) [catalán] / el día 7 de (Octubre) [octubre],0
RKG1_D,./data/processed/exercises/RKG1_D_E02.txt,al que me envió un (link) [enlace] / un ejemplo es (el 'peer review') [la revisión por pares],1
RKG1_D,./data/processed/exercises/RKG1_D_E01.txt,unos (detalles) [datos] personales,0
RKG1_D,./data/processed/exercises/RKG1_D_E10.txt,(unas) [unos] detalles,1
RKG1_D,./data/processed/exercises/RKG1_D_E07.txt,un cliente mío me (contacto) [contactó] / me (informo) [informó],0
RKG1_D,./data/processed/exercises/RKG1_D_E09.txt,dependencia (en el) [del] uso de la inteligencia artificial,0
RKG1_D,./data/processed/exercises/RKG1_D_E03.txt,espero poder comprender las respuestas más (rápida) [rápidamente],0
RKG1_D,./data/processed/exercises/RKG1_D_E06.txt,me ocurrió mientras (usaba) [navegaba por] el sitio web Etsy,0
RKG1_D,./data/processed/exercises/RKG1_D_E04.txt,con (respeto) [respecto] a,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E03.txt,toco la flauta desde (hace) [que] tengo ocho años,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E02.txt,(aerobics) [aeróbic],1
ABJ1_D,./data/processed/exercises/ABJ1_D_E04.txt,me han ayudado mucho (para) [a] mejorar,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E05.txt,los exámenes siempre (están) [son] evaluados por los profesores,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E06.txt,en cuanto (en) [a] sus conocimientos lingüísticos,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E07.txt,ver cómo la persona (se) ha mejorado en cuanto a / también los demás estudiantes [se] pueden evaluar entre ellos,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E08.txt,como ya dije (anterior) [anteriormente],0
ABJ1_D,./data/processed/exercises/ABJ1_D_E11.txt,"no es valorar a la persona en sí misma, (pero) [sino] su trabajo",0
ABJ1_D,./data/processed/exercises/ABJ1_D_E12.txt,no es valorar [a] la persona en sí misma,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E10.txt,para que me (reclamaran) [reembolsaran] el depósito,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E01.txt,porque tenía la (oportunidad) [opción] de escribirles,0
ABJ1_D,./data/processed/exercises/ABJ1_D_E09.txt,y (yo) siempre dije que había pagado,1
ABJ1_D,./data/processed/exercises/ABJ1_D_E13.txt,(escribí mucho con ellos) [les escribí mucho],1
ABJ1_D,./data/processed/exercises/ABJ1_D_E14.txt,la (agencia de alquiler) [agencia inmobiliaria],0
ABJ1_D,./data/processed/exercises/ABJ1_D_E15.txt,(cuáles) [qué] problemas tuve con la agencia,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E10.txt,creo que será más (esencial) [útil] que lo que aprendí en China,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E11.txt,intentaré (a) absorber completamente el contenido enseñado,0
CPJ1_D,./data/processed/exercises/CPJ1_D_E01.txt,también quiero (cultivar mi poder) [mejorar mi capacidad] de comunicarme con los demás,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E03.txt,he obtenido el (DELE B2) certificado [DELE de nivel B2],0
CPJ1_D,./data/processed/exercises/CPJ1_D_E12.txt,el papel de (recopile y organice cantidades masivas de datos) [recopilador y organizador de cantidades masivas de datos],1
CPJ1_D,./data/processed/exercises/CPJ1_D_E07.txt,evaluar (la resulta) [los resultados] de la enseñanza,0
CPJ1_D,./data/processed/exercises/CPJ1_D_E06.txt,a través de varios exámenes y (quiz) [pruebas],1
CPJ1_D,./data/processed/exercises/CPJ1_D_E08.txt,evaluar (significa) [es] una herramienta,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E13.txt,despegar (normalmente) [como estaba previsto],0
CPJ1_D,./data/processed/exercises/CPJ1_D_E14.txt,el avión estaba (estropeado) [averiado],0
CPJ1_D,./data/processed/exercises/CPJ1_D_E09.txt,(del) [desde el] número de vuelo (a) [hasta] mi número de DNI,0
CPJ1_D,./data/processed/exercises/CPJ1_D_E15.txt,(le) confié [en él] profundamente,1
CPJ1_D,./data/processed/exercises/CPJ1_D_E05.txt,con (los) datos (muy) [tan] privados,0
CPJ1_D,./data/processed/exercises/CPJ1_D_E04.txt,debido a (un) [una] avería / me envió (una) [un] enlace / capacidades más (avanzados) [avanzadas],1
CPJ1_D,./data/processed/exercises/CPJ1_D_E02.txt,explorar la existencia y la información relacionada (de) [con] cosas que,0
RHJ1_D,./data/processed/exercises/RHJ1_D_E15.txt,porque he (llevado) [pasado] el verano entero,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E13.txt,puede (llevar) [conllevar] beneficios / quiero (sacar) [obtener] buenos resultados,0
RHJ1_D,./data/processed/exercises/RHJ1_D_E14.txt,lecturas que me (tardaban) [tardaba] más de una hora,0
RHJ1_D,./data/processed/exercises/RHJ1_D_E11.txt,otros (tipos de coursework) [trabajos prácticos],1
RHJ1_D,./data/processed/exercises/RHJ1_D_E09.txt,una experiencia de servicio inadecuada (de todas formas) [en todos los aspectos],1
RHJ1_D,./data/processed/exercises/RHJ1_D_E05.txt,un reembolso apropiado (por) [para] una experiencia,0
RHJ1_D,./data/processed/exercises/RHJ1_D_E01.txt,se atreve [a] mentirme sobre la calidad / tardaba más de una hora (para) [en] completar,0
RHJ1_D,./data/processed/exercises/RHJ1_D_E08.txt,¿En qué universo cree usted que eso es aceptable? ¿Cómo (te atreves) [se atreve] a mentirme?,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E07.txt,en Reino Unido (nuestra tuición) [el precio de nuestra matrícula],0
RHJ1_D,./data/processed/exercises/RHJ1_D_E06.txt,me gustaría ganar un poquito más [de] confianza,0
RHJ1_D,./data/processed/exercises/RHJ1_D_E12.txt,trabajar (virtualmente) [en remoto],1
RHJ1_D,./data/processed/exercises/RHJ1_D_E02.txt,el día siguiente (yo) tuve que trabajar,1
RHJ1_D,./data/processed/exercises/RHJ1_D_E10.txt,llegó (una hora entera tarde) [con una hora de retraso],1
RHJ1_D,./data/processed/exercises/RHJ1_D_E03.txt,el tren no (sólo) [solo] llegó a la estación de Guildford / si (alguién) [alguien],1
RHJ1_D,./data/processed/exercises/RHJ1_D_E04.txt,el 22 de septiembre [de] 2024,1
BGL1_D,./data/processed/exercises/BGL1_D_E09.txt,la cuenta del (transmisor) [remitente] para después,0
BGL1_D,./data/processed/exercises/BGL1_D_E12.txt,no nos robaran (nuestras) [las] maletas,1
BGL1_D,./data/processed/exercises/BGL1_D_E15.txt,(por) [a] causa de,0
BGL1_D,./data/processed/exercises/BGL1_D_E14.txt,los estafadores le (quitaron) [robaron] más dinero,1
BGL1_D,./data/processed/exercises/BGL1_D_E01.txt,antes de recibir (este) [ese] cupón / nosotros en (este) [ese] momento ni siquiera,0
BGL1_D,./data/processed/exercises/BGL1_D_E10.txt,aterrizamos (el) [al] día siguiente,1
BGL1_D,./data/processed/exercises/BGL1_D_E08.txt,que luego copian para (completar) [hacer] sus deberes,0
BGL1_D,./data/processed/exercises/BGL1_D_E07.txt,aprenderla (algunas) [unas] semanas antes de la prueba / en tan solo (algunos) [unos] segundos,1
BGL1_D,./data/processed/exercises/BGL1_D_E11.txt,"tenemos nuestro gran examen final, (por) [para] el que tenemos que",0
BGL1_D,./data/processed/exercises/BGL1_D_E03.txt,como (todos estos pequeños detalles) [cada pequeño detalle],1
BGL1_D,./data/processed/exercises/BGL1_D_E13.txt,decidió (darle) [enviarle] el dinero,1
BGL1_D,./data/processed/exercises/BGL1_D_E02.txt,las torres de control (en) [de] Francia,0
BGL1_D,./data/processed/exercises/BGL1_D_E04.txt,no entiendo por qué el personal del aeropuerto no nos quería comunicar que (esto) [esta] era la causa,0
BGL1_D,./data/processed/exercises/BGL1_D_E05.txt,lo único que nos dieron como compensación fue un (voucher) [cupón] para comer,1
BGL1_D,./data/processed/exercises/BGL1_D_E06.txt,(en el medio de la noche) [en plena noche],1
RCF1_D,./data/processed/exercises/RCF1_D_E01.txt,la calidad de una (casa) [cosa],0
RCF1_D,./data/processed/exercises/RCF1_D_E07.txt,un papel (significante) [significativo] para mí,0
RCF1_D,./data/processed/exercises/RCF1_D_E13.txt,(informaciónes) [informaciones] / (evalua) [evalúa],1
RCF1_D,./data/processed/exercises/RCF1_D_E14.txt,acceso al (sistemo) [sistema] / no debería hacerles (case) [caso] /,1
RCF1_D,./data/processed/exercises/RCF1_D_E15.txt,las instrucciones que le (dijeron) [dieron],0
RCF1_D,./data/processed/exercises/RCF1_D_E03.txt,sobre estas llamadas (estafadoras) [fraudulentas],1
RCF1_D,./data/processed/exercises/RCF1_D_E02.txt,es inaceptable que existan estas llamadas y el (siguiente) [consiguiente] robo de datos,0
RCF1_D,./data/processed/exercises/RCF1_D_E11.txt,queríamos (hacerles conscientes) [informarles] de que estas llamadas existen / mucho ruido (en el trasfondo) [de fondo],1
RCF1_D,./data/processed/exercises/RCF1_D_E12.txt,estamos seguros [de] que / ella escuchó (a) las instrucciones / nos llaman frecuentemente (en el) [al] teléfono de casa,0
RCF1_D,./data/processed/exercises/RCF1_D_E04.txt,nosotros (somos) [estamos] seguros de que,0
RCF1_D,./data/processed/exercises/RCF1_D_E10.txt,(nosotros) estamos seguros de que,1
RCF1_D,./data/processed/exercises/RCF1_D_E05.txt,el programa de Microsoft (en) [de] nuestro ordenador,0
RCF1_D,./data/processed/exercises/RCF1_D_E06.txt,(informaciones) [información] como nuestros datos bancarios,0
RCF1_D,./data/processed/exercises/RCF1_D_E08.txt,nos llaman (frequentemente) [frecuentemente],1
RCF1_D,./data/processed/exercises/RCF1_D_E09.txt,equipo de (Microsoft Customer Service) [Servicio de Atención al Cliente de Microsoft],1
RDL1_D,./data/processed/exercises/RDL1_D_E02.txt,me dirijo a (tu) [ti],0
RDL1_D,./data/processed/exercises/RDL1_D_E10.txt,"me dirijo a (ti) [usted] / (gracias) [atentamente, ]",1
RDL1_D,./data/processed/exercises/RDL1_D_E11.txt,una queja formal relativa (de) [a] estafas y fraudes,0
RDL1_D,./data/processed/exercises/RDL1_D_E03.txt,me dirijo [a] ti / las estafas y los fraudes afectan [a] las personas de todo el mundo / atrapar y castigar [a] los estafadores / proteger [a] los consumidores,0
RDL1_D,./data/processed/exercises/RDL1_D_E07.txt,me engañó (uno) [una] tienda (falso) [falsa] en línea / llamadas telefónicas (fraudulentos) [fraudulentas] / combatir (esta) [este] problema creciente,1
RDL1_D,./data/processed/exercises/RDL1_D_E09.txt,"a menudo parecen muy reales y convincentes, [lo] que facilita que la gente caiga en ellas",0
RDL1_D,./data/processed/exercises/RDL1_D_E05.txt,esto no solo causa (perdidas) [pérdidas] económicas / (mas) [más] estrictas,0
RDL1_D,./data/processed/exercises/RDL1_D_E14.txt,(ademas) [además],1
RDL1_D,./data/processed/exercises/RDL1_D_E06.txt,educar (al público) [a la población] sobre los riesgos,0
RDL1_D,./data/processed/exercises/RDL1_D_E08.txt,es un (bien) [buen] comienzo,1
RDL1_D,./data/processed/exercises/RDL1_D_E15.txt,puede (estar) dificultar el éxito,1
RDL1_D,./data/processed/exercises/RDL1_D_E12.txt,(pro activo) [proactivo],1
RDL1_D,./data/processed/exercises/RDL1_D_E01.txt,estaba muy (emocionado) [emocionada] / me sentí (afortunado) [afortunada] / estaba muy (asustado) [asustada],1
RDL1_D,./data/processed/exercises/RDL1_D_E13.txt,estaba (tan) [muy] asustada mientras buscaba en línea,0
RDL1_D,./data/processed/exercises/RDL1_D_E04.txt,estaba muy triste por (haberme) [haber] caído en una estafa,0
ASM1_D,./data/processed/exercises/ASM1_D_E14.txt,el nerviosismo me (dejaba) [hacía] olvidar que tenía que cargar mi portátil,1
ASM1_D,./data/processed/exercises/ASM1_D_E09.txt,y (vine) [fui] con mi madre allí,1
ASM1_D,./data/processed/exercises/ASM1_D_E12.txt,alguien me (vendó) [vendió] un billete,0
ASM1_D,./data/processed/exercises/ASM1_D_E15.txt,confío [en] que este problema sea tratado / estaba esperando frente (de) [a] mi portátil / luché [para] encenderlo otra vez,0
ASM1_D,./data/processed/exercises/ASM1_D_E06.txt,que solo [se] quieren (provechar) [beneficiar] de las compras,1
ASM1_D,./data/processed/exercises/ASM1_D_E10.txt,(yo) estaba muy triste,1
ASM1_D,./data/processed/exercises/ASM1_D_E07.txt,estoy harta de (expresas) [empresas] como la suya,1
ASM1_D,./data/processed/exercises/ASM1_D_E11.txt,el portátil [se] apagó,0
ASM1_D,./data/processed/exercises/ASM1_D_E01.txt,(recelo) [desconfío] mucho [de] la veracidad de estas promesas,0
ASM1_D,./data/processed/exercises/ASM1_D_E08.txt,estoy (harto) [harta] de empresas como la suya,1
ASM1_D,./data/processed/exercises/ASM1_D_E13.txt,me contó que ese billete no era (real) [auténtico],1
ASM1_D,./data/processed/exercises/ASM1_D_E05.txt,me contó que (este) [ese] billete no era auténtico,0
