participant_ID,text_file,error,goal_aligned,relevant_goals,interesting_content,ownership,understanding,positive_emotion
BNS1_C,./data/processed/exercises/BNS1_C_E12.txt,una por la mañana y (una) [otra] por la noche,0,0,1,1,0,1
BNS1_C,./data/processed/exercises/BNS1_C_E09.txt,en (esta manera) [este sentido] no somos iguales,0,1,0,1,0,1
BNS1_C,./data/processed/exercises/BNS1_C_E13.txt,ninguna consideración (de) [por] su parte / tengan más cuidado (sobre) [con] las normas culturales,1,1,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E04.txt,mi recomendación es que tengan (mas) [más] cuidado,1,1,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E01.txt,"en (este) [ese] momento, yo pensaba que",1,1,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E11.txt,"Carla, (como un modo de) [para] vengarse de mis quejas",1,1,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E08.txt,vengarse de mis (reclamaciones) [quejas],1,0,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E14.txt,(voy a tener mi dinero de vuelta) [me van a devolver mi dinero],0,0,0,0,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E07.txt,"en (lo) [el] peor caso, ¿puedo cambiar de compañera?",0,0,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E02.txt,de que (hacen parejas de) [emparejan a] compañeras de piso,0,0,0,0,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E11.txt,entre una familia (nativa) [local] y algunos estudiantes de intercambio,1,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E08.txt,a sus universidades no les importan sus notas (mientras que) [mientras] estudien aquí,1,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E05.txt,"por eso, han (realizado) [montado] muchas fiestas",1,1,1,0,0,1
RRT1_C,./data/processed/exercises/RRT1_C_E02.txt,(casí) [casi] cada noche / (múcho) [mucho] ruido / (instantaneamente) [instantáneamente],0,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E03.txt,pero el (jefe de los pisos) [administrador del edificio] no ha ofrecido,1,1,0,1,1,0
RRT1_C,./data/processed/exercises/RRT1_C_E01.txt,no (estoy tan cercano) [vivo tan cerca] de los estudiantes,1,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E04.txt,no me (dieron) [di] cuenta hasta la semana pasada,1,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E12.txt,no les (importa) [molesta] una fiesta de vez en cuando,1,1,1,0,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E07.txt,no saben que los (vecino) [vecinos] se han quejado,1,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E06.txt,[me] dirijo a usted porque,0,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E14.txt,"(a corto plazo) [en un primer momento], llamé a la policía, pero eso solo funcionó a corto plazo",1,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E10.txt,ofreciera más clubes y oportunidades (de) [para] integrarse,0,1,1,1,1,0
RRT1_C,./data/processed/exercises/RRT1_C_E13.txt,no podían integrarse (con) [en] la cultura,0,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E09.txt,y casi instantáneamente (había cada vez menos) [se redujeron las] fiestas,1,1,1,1,1,1
RRT1_C,./data/processed/exercises/RRT1_C_E15.txt,ofrecerle consejo (con) [sobre] un conflicto,1,1,1,1,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E06.txt,(dias) [días] / (caféteria) [cafetería] / (despues) [después] / (preferian) [preferían] / (resolucion) [resolución],1,1,1,1,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E03.txt,estudiante de Erasmus (en) [de] tercer año,1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E07.txt,forma parte (de el) [del] grupo,1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E13.txt,"(tristemente) [lamentablemente], en menos de una semana",1,0,0,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E02.txt,el problema (se trata de) [consiste en],1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E04.txt,(empéso) [empezó] / (empíoro) [empeoró] / (associacion) [asociación] / (dijieron) [dijeron] / (demonstró) [demostró],1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E11.txt,la cantidad de horas que estaban trabajando (se) había aumentado / el problema ya (se) había mejorado,1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E05.txt,no tenían ganas de ir a la cafetería (o) [ni] a las áreas comunes,0,1,0,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E01.txt,a la cafetería ni a (los espacios libres) [las áreas comunes],0,1,0,1,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E14.txt,preferían (no comer) [saltarse la comida],1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E12.txt,o (perder) [faltar a] clase,1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E08.txt,para encontrar una (resolución) [solución],1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E10.txt,(en todas partes de) [por toda] la cafetería,1,0,1,0,0,1
CTV1_C,./data/processed/exercises/CTV1_C_E09.txt,estos letreros (leían) [decían],1,1,1,0,1,1
CTV1_C,./data/processed/exercises/CTV1_C_E15.txt,"(a la misma vez) [al mismo tiempo], una persona del equipo",1,1,1,0,1,1
RWA1_D,./data/processed/exercises/RWA1_D_E15.txt,(sino) [si no] recibo nada voy a tomar acciones legales,1,1,1,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E08.txt,fui a recoger mi maleta solo para (realizar) [descubrir] que alguien me la había robado,0,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E13.txt,estaba listo el vuelo y (nos) podíamos abordar el avión / la situación (se) empeoró,0,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E05.txt,cuando la gente está pagando una fortuna (para) [por] este servicio,1,1,1,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E11.txt,la gente se estaba poniendo muy (molestos) [molesta] con la recepción,0,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E12.txt,después de haber esperado 3 horas y (medio) [media] / fui a recoger mi maleta solo para descubrir que alguien me (lo) [la] había robado,0,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E07.txt,"normalmente, no me (cejaría) [quejaría] de esto",0,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E10.txt,ni siquiera tuvo la decencia de explicarme (porque) [por qué] había sucedido,1,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E14.txt,no estaba (en ninguna forma para) [en condiciones de] ser muy paciente con él,0,1,1,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E06.txt,intenté (a) averiguar,1,0,1,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E03.txt,cuando (intente) [intenté] / me (trato) [trató] / (empeoro) [empeoró] / me (toco) [tocó] / (si) [sí] / (remplazaran) [remplazarán],1,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E01.txt,"(primero que todo) [antes que nada] / (tal cual) [así pues], si ustedes tienen / (a) [para] mi sorpresa",1,1,0,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E02.txt,(aureolina) [aerolínea],1,1,1,0,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E09.txt,"me dirijo a usted para expresar mi insatisfacción con (tu) [su] aerolínea / si ustedes tienen algún tipo de oferta para resolver esta situación, por favor, (contáctame) [contáctenme]",0,1,0,1,1,0
RWA1_D,./data/processed/exercises/RWA1_D_E04.txt,me (dirigió) [dirijo] a usted,1,1,1,0,1,0
RSA1_D,./data/processed/exercises/RSA1_D_E08.txt,"(También, ) [Además, ]",1,1,1,1,1,0
RSA1_D,./data/processed/exercises/RSA1_D_E14.txt,en mis (ensayos) [redacciones],1,1,1,1,0,1
RSA1_D,./data/processed/exercises/RSA1_D_E13.txt,cerca (a) [de] Escocia,1,1,0,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E06.txt,prioriza las buenas notas (a pesar de) [a costa de] la salud mental de los estudiantes,0,1,0,1,0,0
RSA1_D,./data/processed/exercises/RSA1_D_E11.txt,aunque (yo) sé que es parte del proceso de aprendizaje,0,0,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E15.txt,pienso que (personas deberían) [la gente debería] tener acceso a más información,1,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E10.txt,denunciar (al) [el] número del estafador / y encontrar [a] la persona responsable,1,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E07.txt,incompetentes (y) [e] inútiles,1,0,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E09.txt,(el índole) [la índole] / (todo) [toda] la evaluación / el fin de semana (pasada) [pasado] / videos (falsas) [falsos],0,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E05.txt,(numero) [número],1,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E03.txt,mi abuela (recibío) [recibió] / (pidiendole) [pidiéndole] / (indole) [índole] / (utíl) [útil] / (titulos) [títulos] / (utiles) [útiles] / (sólo) [solo],1,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E12.txt,(comuncarle) [comunicarle] / (abula) [abuela] / (insuaron) [insinuaron],0,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E02.txt,con respecto [a] su respuesta,1,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E04.txt,con (respeto) [respecto] a su respuesta,1,1,1,1,1,1
RSA1_D,./data/processed/exercises/RSA1_D_E01.txt,me (dirigo) [dirijo] a usted,1,1,1,1,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E03.txt,(cuando tenía entre 5 y 12 años) [de los 5 a los 12 años],1,1,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E12.txt,(ajustar) [fijar] metas,1,1,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E14.txt,diría que en este momento (normalmente) [en general] puedo entender,1,0,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E11.txt,(un) [una] gran desventaja,0,1,0,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E08.txt,aprender sobre cualquier cosa que (cualquiera) [uno] quiera,1,1,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E13.txt,para (descubrir) [averiguar] el significado de las palabras,1,1,1,0,0,1
RBC1_D,./data/processed/exercises/RBC1_D_E06.txt,cuando se trata de hablar (me congelo) [me quedo en blanco],1,1,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E09.txt,soy una jugadora de hockey de alto rendimiento (en casa) [en mi país],0,1,0,1,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E07.txt,"sin embargo, siempre [me] ha gustado",1,1,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E02.txt,la autenticación (en dos factores) [de doble factor],1,1,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E10.txt,"el logotipo del banco, el diseño y hasta la dirección del remitente (parecía) [parecían] auténticos",0,0,0,0,0,1
RBC1_D,./data/processed/exercises/RBC1_D_E04.txt,era lo (suficiente) [suficientemente] urgente,0,1,1,1,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E05.txt,"ya que he cumplido con todas las condiciones de la compra [, pero] ustedes no han entregado el producto conforme a lo acordado",1,1,1,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E01.txt,el (monto total) [importe íntegro] pagado,0,0,0,0,1,1
RBC1_D,./data/processed/exercises/RBC1_D_E15.txt,me he visto (afectado) [afectada] / me veré (obligado) [obligada] a proceder / estoy muy (emocionado) [emocionada] / soy (un jugador) [una jugadora],1,1,1,1,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E07.txt,después de (intercambiando) [intercambiarnos] mensajes,1,1,0,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E08.txt,hay elementos (extras) [extra] como un narrador,0,0,0,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E09.txt,la IA (reduce cuánto se está aprendiendo) [dificulta el aprendizaje],1,1,1,0,0,1
RBD1_D,./data/processed/exercises/RBD1_D_E02.txt,ser (un) [una] trampa,1,1,1,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E15.txt,tomaos un poco más [de] tiempo para,1,1,1,0,1,0
RBD1_D,./data/processed/exercises/RBD1_D_E04.txt,(edicion) [edición] / (tomense) [tómense],1,1,0,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E01.txt,aseguraos vosotros mismos de que es una página real y (tómense) [tomaos] un poco más de tiempo,0,1,0,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E10.txt,requiero que se me reembolse la cantidad pagada o (por otro lado) [en su defecto] recibir las zapatillas que ya he pagado,1,1,1,0,1,0
RBD1_D,./data/processed/exercises/RBD1_D_E13.txt,tipos de (engaños) [engaño],0,1,1,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E12.txt,(estes) [estos] tipos de engaño,1,1,1,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E06.txt,lo que confirma que (yo) he sido una víctima,0,1,0,1,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E05.txt,(el) [él] me aseguró que las zapatillas eran nuevas / (pagina) [página] / (esta) [está],1,1,1,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E11.txt,decidí contactar (el) [al] vendedor,1,1,1,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E14.txt,por un precio inferior [al] que se suele ofrecer,0,1,0,0,1,1
RBD1_D,./data/processed/exercises/RBD1_D_E03.txt,la ayuda (de) [en] esta situación,0,1,0,0,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E10.txt,curso (los estudios en) [el grado en lingüística de] la Universidad Estatal de Moscú (obteniendo el grado en lingüística),0,0,0,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E09.txt,datos falsos que uno no va a (chaquear) [chequear],1,1,1,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E07.txt,estoy escribiendo mi tesis (relacionado) [relacionada] con el tema,0,1,0,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E08.txt,obtener una nueva visión (al) [del] proceso de aprendizaje,0,0,0,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E05.txt,es importante (como) [tanto] para los estudiantes como para los profesores,1,1,1,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E04.txt,(partes) [puntos] débiles,1,1,1,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E11.txt,(asignar) [señalar] puntos débiles,0,0,0,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E15.txt,entender (que) [qué] hay que mejorar,0,1,0,0,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E12.txt,fingiendo ser (mí) [yo],0,0,1,1,0,1
RKD1_D,./data/processed/exercises/RKD1_D_E14.txt,tuve que reestablecer la contraseña para (devolverlo) [recuperarlo],1,1,1,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E01.txt,(mi) [mí],0,1,1,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E02.txt,y (pretendieron) [fingieron] ser yo,1,1,1,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E13.txt,sacar provecho de las (maldades) [bondades] de la gente,0,1,0,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E03.txt,han aparecido (nuevo tipo de estafas) [nuevos tipos de estafa],0,1,0,1,1,1
RKD1_D,./data/processed/exercises/RKD1_D_E06.txt,(y) [e] imagínense,0,0,1,1,0,1
RBE1_D,./data/processed/exercises/RBE1_D_E10.txt,(usando) [poniendo] el material en práctica,0,1,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E09.txt,ambas personas (son en el) [están al] mismo nivel,1,1,1,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E08.txt,para (hacer) [sacar] una conclusión sobre su calidad,1,1,1,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E11.txt,para (obtener el seguro) [ir sobre seguro],0,1,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E14.txt,para (estar de moda) [ir a la moda],0,1,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E15.txt,una estafa que (ocurrió conmigo) [me ocurrió],0,0,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E12.txt,la aparición de unas (copias) [réplicas] de páginas web,1,1,1,1,1,0
RBE1_D,./data/processed/exercises/RBE1_D_E13.txt,la autenticidad (del recurso) [de la página web],0,0,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E01.txt,verifiqué la (originalidad) [autenticidad] de la página web,0,0,0,0,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E06.txt,(verifié) [verifiqué],0,0,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E07.txt,para que se (de) [dé] cuenta de que / para (mi) [mí],0,1,1,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E02.txt,olvidarse de tomar precauciones ante estafas y (su sesgo) [los factores que influyen en su percepción],0,1,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E04.txt,precauciones (sobre) [ante] estafas,1,1,0,1,1,1
RBE1_D,./data/processed/exercises/RBE1_D_E05.txt,les hace (olvidar) [olvidarse] de tomar precauciones,1,1,0,1,1,0
RBE1_D,./data/processed/exercises/RBE1_D_E03.txt,con (respeto) [respecto] a,1,1,0,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E01.txt,me permite (tener) [encontrar] más información,1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E13.txt,practicar (hablar) [la interacción oral] con nativos,1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E10.txt,"sin embargo, (abriendo) [al abrir] el paquete",1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E14.txt,1299€ [se] fueron al bolsillo de otra persona,1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E11.txt,(presenté) [interpuse] una denuncia,1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E12.txt,me permite tener (más informaciones) [más información],1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E07.txt,acalarar [lo] que no he comprendido,1,1,0,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E08.txt,(linguisticas) [lingüísticas],1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E03.txt,"su servicio al cliente, (quien ayudó a nadie) [que no ayudó a nadie]",1,1,0,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E15.txt,servicio [al] cliente,1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E06.txt,contacté tantas veces [a] su servicio / contacté [a] una asociación de consumidores,1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E05.txt,(ademas) [además] / (inglès) [inglés],1,0,1,0,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E02.txt,(que) [qué] buena broma,1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E09.txt,"descubrí, (al) [en] lugar del producto, tres manzanas",1,1,1,1,1,1
FTE1_D,./data/processed/exercises/FTE1_D_E04.txt,un pedido realizado en su sitio [web],1,1,1,1,0,1
BGE1_D,./data/processed/exercises/BGE1_D_E06.txt,escuchando e imitando [a] hablantes nativos,0,1,0,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E08.txt,cometer errores (sólo) [solo] es beneficioso,1,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E11.txt,beneficioso (por) [para] el proceso de aprendizaje,1,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E09.txt,cometer errores solo es (beneficial) [beneficioso],0,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E15.txt,presión (de rendimiento) [para rendir],0,1,0,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E03.txt,entonces (se) ponen mucho énfasis en lo escrito,0,1,0,0,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E10.txt,las formas más idiomáticas (para) [de] expresarse / tengo miedo (para) [de] cometer errores,1,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E07.txt,que yo (mismo) [misma] no habría advertido,0,1,0,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E13.txt,"hay (""peer"" evaluación) [revisión por pares]",1,1,0,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E12.txt,"esa persona vuelve a (dar) [generar] un ""output""",1,1,1,1,0,0
BGE1_D,./data/processed/exercises/BGE1_D_E04.txt,"las diferentes producciones (u) [o] ""outputs""",1,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E02.txt,"no se trataba de un mensaje de CardStop, sino de un (bulo) [intento de estafa]",0,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E14.txt,dudaron (para decidirse a) [sobre si] llamar,1,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E05.txt,(las máquinas de traducción) [la traducción automática] también (pueden) [puede] ser muy útil a veces,1,1,1,1,1,0
BGE1_D,./data/processed/exercises/BGE1_D_E01.txt,solo uso la IA como punto de (partido) [partida],0,1,1,1,1,0
RME1_D,./data/processed/exercises/RME1_D_E07.txt,"no iban a hacer nada para resolver el asunto, (o) [ni] por mí, (o) [ni] por la otra gente",1,1,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E06.txt,"no iban a hacer nada para resolver el asunto, ni (para) [por] mí, ni (para) [por] la otra gente",0,1,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E02.txt,que (al fin) [al final] me ha costado 200 euros,0,1,0,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E05.txt,después de contactar [a] mi banco,1,1,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E04.txt,vi (unas cargas extrañas) [unos cargos extraños] en mi cuenta bancaria,1,1,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E08.txt,para introducir (mis detalles) [mi información personal],1,1,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E09.txt,para (entrar) [introducir] mi información personal,1,1,1,1,1,0
RME1_D,./data/processed/exercises/RME1_D_E13.txt,para que sus clientes puedan continuar (a apoyar) [apoyando] su marca,0,0,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E01.txt,hacer clic en el enlace que me (trajera) [llevara] a otra plataforma,1,0,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E10.txt,mi ropa me fue entregada rápidamente y (en buena condición) [en buenas condiciones],1,1,1,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E14.txt,mi ropa (apareció) [me fue entregada] rápidamente,1,1,0,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E15.txt,de un timo (online) [en línea],1,0,1,1,0,1
RME1_D,./data/processed/exercises/RME1_D_E03.txt,he (estado) [sido] una cliente leal,0,1,0,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E12.txt,le escribo (porqué) [porque],1,1,0,1,1,1
RME1_D,./data/processed/exercises/RME1_D_E11.txt,los (daños ya hechos) [desperfectos causados],1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E05.txt,cientos de (libros) [libras],1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E06.txt,mi abuelo [se] percató de los cargos,1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E08.txt,"a menudo, los ancianos (están) [son] más vulnerables",0,0,0,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E07.txt,sus (detalles) [datos] bancarios,1,1,1,1,0,1
RWF1_D,./data/processed/exercises/RWF1_D_E13.txt,mis abuelos han sido (los) [las] víctimas / (uno) [una] de las más severas estafas / preguntó por sus datos (bancarias) [bancarios],1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E15.txt,por (lo) [el] contrario,1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E11.txt,me creé (una página nueva) [un perfil nuevo],0,1,0,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E14.txt,cargos en su extracto bancario (para) [de] cientos de libras,1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E10.txt,me creé una (pagina) [página] nueva / (victimas) [víctimas] / (mas) [más],1,0,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E03.txt,el reembolso del (saldo total) [importe íntegro],0,1,0,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E04.txt,tiene la obligación de protegerlos contra (bulos como este) [estafas como esta],1,1,0,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E12.txt,le (ordenaron) [pidieron] que transfiriera el dinero,1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E09.txt,"me veo en la obligación de comunicarle este problema grave, y busco (tu) [su] ayuda para resolverlo sin demora",1,1,1,1,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E02.txt,me veo en la obligación de comunicarle (esto) [este] problema grave,1,1,1,0,1,1
RWF1_D,./data/processed/exercises/RWF1_D_E01.txt,con (respeto) [respecto] a,1,1,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E08.txt,(incorperarlo) [incorporarlo] demasiado / (perda) [pierda],1,1,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E02.txt,la uso (solo) [sólo] para encontrar / (comprénsion) [comprensión],0,1,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E07.txt,me ayuda mucho a buscar (informaciones) [información],1,1,0,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E01.txt,"en la biblioteca, donde debo (ser) [estar] tranquila",0,1,0,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E04.txt,para mi (primero) [primer] Erasmus,1,1,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E10.txt,la satisfacción puede (venir) [alcanzarse] cuando,1,1,1,1,1,0
CDG1_D,./data/processed/exercises/CDG1_D_E09.txt,"depende mucho de la situación en la que soy (evaluado) [evaluada] / mudarse con (nosotros) [nosotras], mi hermana y yo",0,0,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E11.txt,depende mucho de la situación en la que (estoy) [soy] evaluada,0,0,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E03.txt,para (mi) [mí],0,1,1,1,0,1
CDG1_D,./data/processed/exercises/CDG1_D_E12.txt,(eso) [esto] refleja el énfasis,1,1,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E13.txt,aplicar este conocimiento (en) [a] situaciones reales / resulte (a) [en],0,1,1,0,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E14.txt,como (resulto) [resultado],0,1,0,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E05.txt,"(para) [en] mi primer Erasmus, fui a",1,1,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E06.txt,que también resulte en ya no ser creativo (su) [por sí] mismo,1,1,1,1,1,1
CDG1_D,./data/processed/exercises/CDG1_D_E15.txt,un electrodoméstico que (se encontraba) [estaba] defectuoso,1,1,1,1,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E02.txt,a través de (la ingesta) [el consumo] de medios de comunicación,1,1,1,0,1,1
ROG1_D,./data/processed/exercises/ROG1_D_E06.txt,(el idioma de destino) [la lengua meta],0,1,1,1,1,1
