participant_ID,text_file,age,sex,country,background,languages_spoken,level,error,error_type,gram_cat,exercise_type,exercise_format,why_solve,overall_usefulness_score,search,external_source,interference,l1_comparison,l2_comparison,productive_metalinguistic,receptive_explanation,examples,images,focused,productive_retrieval,recall,retrieval,multiple_retrievals,spaced_retrievals,option_comparison,sentence_creation,composition_creation,complete,exercise_score,evaluation_score,understanding,belief,recognition_imm,correction_imm,overall_score_imm,recognition_del,correction_del,overall_score_del,overall_experience_score,time_invested
ASM1_D,./data/processed/exercises/ASM1_D_E10.txt,20,F,Germany,Education,3,Superior,(yo) estaba muy triste,Pronoun,Pronoun,"2H, 2K, 5E","Error correction, rewriting, reflection",it was required,2,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,7.86,3,1,lack of guidance,1,1,4.67,0,0,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E07.txt,20,F,Germany,Education,3,Superior,estoy harta de (expresas) [empresas] como la suya,Substitution,Noun,2F,"Binary choice, reflection",it was required,2,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,10,1,1,already acquired,1,1,4.67,1,1,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E11.txt,20,F,Germany,Education,3,Superior,el portátil [se] apagó,Pronoun,Verb,2K,"Reflection, writing",it was required,2,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,too difficult,0,0,4.67,1,1,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E01.txt,20,F,Germany,Education,3,Superior,(recelo) [desconfío] mucho [de] la veracidad de estas promesas,Substitution,Verb,2F,"Binary choice, reflection",it was required,2,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,10,3,1,new vocabulary,1,1,4.67,1,1,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E08.txt,20,F,Germany,Education,3,Superior,estoy (harto) [harta] de empresas como la suya,Gender,Noun,2N,"Error correction, rewriting, reflection",it was required,2,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,7.14,2,1,lack of guidance,0,0,4.67,1,1,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E13.txt,20,F,Germany,Education,3,Superior,me contó que ese billete no era (real) [auténtico],Substitution,Adjective,"2L, 3B","Matching, fill-in-the-blanks",it was required,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,6,3,1,too difficult,1,0,4.67,1,1,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E05.txt,20,F,Germany,Education,3,Superior,me contó que (este) [ese] billete no era auténtico,Substitution,Adjective,2G,Rewriting,it was required,2,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,8.57,2,1,already acquired,1,0,4.67,1,1,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E03.txt,20,F,Germany,Education,3,Superior,la mujer (en) [de] la entrada,Government,Preposition,3B,Multiple choice,it was required,2,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,8.88,3,1,useful explanation,0,0,4.67,0,0,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E04.txt,20,F,Germany,Education,3,Superior,mi madre encontró (un livestream) [una transmisión en vivo] en Instagram,Creation,Noun,2G,Rewriting,it was required,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,7.14,3,1,had to look for additional information,1,1,4.67,0,0,6.66,2.5,180
ASM1_D,./data/processed/exercises/ASM1_D_E02.txt,20,F,Germany,Education,3,Superior,con (respeto) [respecto] a,Substitution,Preposition,"2F, 2M","Multiple choice, translation, reflection",it was required,2,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,7,1,1,already acquired,1,1,4.67,1,1,6.66,2.5,180
RHO1_D,./data/processed/exercises/RHO1_D_E13.txt,20,F,UK,Language and Literature,2,Superior,400 libras de mis (propias finanzas) [propios ahorros],Substitution,Noun,5E,Binary choice,it was good practice,4,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,6.67,4,1,very useful,1,1,3,1,1,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E12.txt,20,F,UK,Language and Literature,2,Superior,he perdido más (que) [de] 400 libras,Government,Preposition,3B,Multiple choice,it was good practice,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8.57,3,1,useful,1,1,3,1,1,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E11.txt,20,F,UK,Language and Literature,2,Superior,(yo) tuviera la peor experiencia de mi vida,Pronoun,Pronoun,"2H, 2K, 5E","Error correction, rewriting, reflection",it was good practice,4,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4.28,3,1,useful,0,0,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E07.txt,20,F,UK,Language and Literature,2,Superior,es (abominable) [inaceptable] que,Substitution,Adjective,5F,"Scale of intensity, reflection",it was good practice,4,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,4.5,3,1,useful,0,0,3,1,1,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E02.txt,20,F,UK,Language and Literature,2,Superior,recibir comentarios condescendientes y muy poco comprensivos (de) [por parte de] su centro de atención telefónica,Government,Preposition,3B,Fill-in-the-blanks,it was good practice,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,3,1,useful,0,0,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E08.txt,20,F,UK,Language and Literature,2,Superior,expliqué mi experiencia (sólo) [solo] para recibir comentarios,Creation,Adverb,5A,Accent placement exercise,it was good practice,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,9.21,3,1,useful,0,0,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E01.txt,20,F,UK,Language and Literature,2,Superior,aseguró mi cuenta (por congelarla) [congelándola],Substitution,Adverb,"2M, 5E","Translation, reflection",it was good practice,4,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,10,3,1,the solution is missing,0,0,3,1,1,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E05.txt,20,F,UK,Language and Literature,2,Superior,después de unas largas horas de (lucha) [esfuerzo],Substitution,Noun,"2L, 5E","Picture-based matching, reflection",it was good practice,4,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,9.16,3,1,useful,0,0,3,1,1,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E04.txt,20,F,UK,Language and Literature,2,Superior,a pesar de que el (banquero) [asesor bancario] no tuvo éxito,Substitution,Noun,"2A, 2M","Vocabulary extraction, translation",it was good practice,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,1,not relevant,0,0,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E09.txt,20,F,UK,Language and Literature,2,Superior,(¿Seguramente usted puede estar de acuerdo con el hecho de que esto no es aceptable?) [Estará de acuerdo en que esto es inaceptable],Analysis,Verb,"2M, 5E","Translation, writing",it was good practice,4,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,6.67,4,1,very useful,1,0,3,1,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E10.txt,20,F,UK,Language and Literature,2,Superior,podía acceder [a] mis datos personales,Government,Preposition,"3H, 5E","Table-based collocation combining, writing",it was good practice,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3,2,1,too long,0,0,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E06.txt,20,F,UK,Language and Literature,2,Superior,contemplando (como) [cómo] alguien,Substitution,Adverb,"2L, 2M, 5E","Matching, writing",it was good practice,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,4,1,very useful,1,1,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E15.txt,20,F,UK,Language and Literature,2,Superior,es importante llamar su atención (a) [sobre] la necesidad de proteger a sus clientes / me alertó [de] que alguien,Government,Preposition / Preposition,5E,Multiple choice,it was good practice,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,6.81,3,1,useful,0,0,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E03.txt,20,F,UK,Language and Literature,2,Superior,una compra (de) [en] la plataforma digital,Government,Preposition,3B,Multiple choice,it was good practice,4,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,6.67,3,1,useful,1,1,3,0,0,3.66,2,225
RHO1_D,./data/processed/exercises/RHO1_D_E14.txt,20,F,UK,Language and Literature,2,Superior,tuviera la peor experiencia [de mi vida],Ellipsis,Preposition,"2H, 2K, 5E","Error correction, rewriting, reflection",it was good practice,4,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,6.36,3,1,useful,0,0,3,0,0,3.66,2,225
CCQ1_D,./data/processed/exercises/CCQ1_D_E03.txt,20,M,China,Language and Literature,3,Superior,la chica (recogió) [se quedó] el dinero,Substitution,Verb,"2M, 5E","Translation, writing",to reflect on my mistakes,4,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,10,4,1,excellent for Chinese students,1,1,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E01.txt,20,M,China,Language and Literature,3,Superior,para (atraerla a) [convencerla de] transferir el dinero,Substitution,Verb,"2L, 5E","Picture-based matching, reflection",to reflect on my mistakes,4,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,5,4,1,very useful,1,1,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E15.txt,20,M,China,Language and Literature,3,Superior,que me causaron durante (mi) [el] viaje,Determination,Determiner,"2H, 2K, 5E","Error correction, rewriting, reflection",to reflect on my mistakes,4,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,10,4,1,very useful,0,0,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E14.txt,20,M,China,Language and Literature,3,Superior,las molestias y (las inconveniencias) [los inconvenientes],Substitution,Noun,5E,"Writing, reflection",to reflect on my mistakes,4,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,10,2,1,too easy,1,1,7.33,0,0,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E13.txt,20,M,China,Language and Literature,3,Superior,para (recuperar) [compensar] las molestias,Substitution,Verb,"2L, 3B","Matching, fill-in-the-blanks",to reflect on my mistakes,4,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,10,2,1,not relevant,1,1,7.33,0,0,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E09.txt,20,M,China,Language and Literature,3,Superior,pagado junto con una (recompensa) [indemnización] de 500 euros,Substitution,Noun,3I,"Situation matching, reflection",to reflect on my mistakes,4,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,5,3,1,useful,0,0,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E08.txt,20,M,China,Language and Literature,3,Superior,exijo una compensación (correctiva) [económica],Substitution,Adjective,"3A, 5D",Leave the odd one out,to reflect on my mistakes,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7.5,4,1,very useful,1,1,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E12.txt,20,M,China,Language and Literature,3,Superior,exijo una compensación correctiva (y) [e] inmediata,Substitution,Conjunctive phrase,3B,Fill-in-the-blanks,to reflect on my mistakes,4,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,10,2,1,too easy,0,0,7.33,0,0,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E11.txt,20,M,China,Language and Literature,3,Superior,se desentendió totalmente de nuestra (circunstancia) [situación],Substitution,Noun,3B,Multiple choice,to reflect on my mistakes,4,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,8,4,1,very difficult,0,0,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E05.txt,20,M,China,Language and Literature,3,Superior,su agente se (desatendió) [desentendió] totalmente,Substitution,Verb,2F,"Binary choice, reflection",to reflect on my mistakes,4,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,10,4,1,very useful,1,1,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E02.txt,20,M,China,Language and Literature,3,Superior,"(de acuerdo con) [ante] semejante situación, les llamé inmediatamente",Government,Preposition,3B,Fill-in-the-blanks,to reflect on my mistakes,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,4,1,very useful,0,0,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E07.txt,20,M,China,Language and Literature,3,Superior,que la habitación (fuera) [estuviera] tan desordenada y sucia,Substitution,Verb,"1D, 2I",Sentence combining,to reflect on my mistakes,4,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,3.75,3,1,confusing,1,1,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E06.txt,20,M,China,Language and Literature,3,Superior,la habitación no [se] correspondía con las fotos en ningún aspecto,Pronoun,Verb,2K,"Reflection, writing",to reflect on my mistakes,4,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,10,3,1,focused,1,1,7.33,0,0,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E04.txt,20,M,China,Language and Literature,3,Superior,cerca de (las costas) [la costa],Number,Noun,5E,Binary choice,to reflect on my mistakes,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,3,1,interesting,1,1,7.33,1,1,8.33,4,60
CCQ1_D,./data/processed/exercises/CCQ1_D_E10.txt,20,M,China,Language and Literature,3,Superior,(debiá) [debía] ser / que se (sitúaba) [situaba],Creation,Verb / Verb,5A,Accent placement exercise,to reflect on my mistakes,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,9.47,3,1,too easy,1,1,7.33,1,1,8.33,4,60
AWA1_D,./data/processed/exercises/AWA1_D_E13.txt,20,F,Germany,Engineering,3,Superior,a su número [de] teléfono,Government,Preposition,"2A, 2M","Vocabulary extraction, translation",to learn from my mistakes,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,too easy,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E14.txt,20,F,Germany,Engineering,3,Superior,no tuvo tanta (suerto) [suerte],Creation,Noun,"2H, 5E","Error correction, writing",to learn from my mistakes,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,3.33,2,1,lack of context,1,1,6.67,0,0,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E08.txt,20,F,Germany,Engineering,3,Superior,no tuvo (tan) [tanta] suerte,Substitution,Adjective,3B,Fill-in-the-blanks,to learn from my mistakes,3,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,10,4,1,new vocabulary,1,1,6.67,0,0,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E07.txt,20,F,Germany,Engineering,3,Superior,hasta ahora (estaba) [era] fácil para mí,Substitution,Verb,"1D, 2I",Sentence combining,to learn from my mistakes,3,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,too long,0,0,6.67,0,0,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E12.txt,20,F,Germany,Engineering,3,Superior,uno de (estes) [estos] mensajes,Creation,Adjective,3B,Fill-in-the-blanks,to learn from my mistakes,3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,8.18,4,1,useful but complex,0,0,6.67,0,0,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E03.txt,20,F,Germany,Engineering,3,Superior,con el (envió) [envío] / (mi) [mí],Substitution,Noun / Pronoun,"2L, 2M, 5E","Matching, writing",to learn from my mistakes,3,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,3,1,useful,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E11.txt,20,F,Germany,Engineering,3,Superior,espero una solución rápida (de) [a] esta situación / el pago realizado (de) [por] la renta / lo descargó (a) [en] su móvil,Government,Preposition / Preposition / Preposition,5E,Multiple choice,to learn from my mistakes,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,7.27,3,1,useful,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E10.txt,20,F,Germany,Engineering,3,Superior,me (presentó) [mostró] una lista,Substitution,Verb,"3A, 5D",Leave the odd one out,to learn from my mistakes,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,3,1,useful,0,0,6.67,0,0,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E09.txt,20,F,Germany,Engineering,3,Superior,la vivienda no está [para] nada en el mismo estado que en las fotos,Ellipsis,Preposition,"2M, 5E","Translation, writing",to learn from my mistakes,3,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,8.33,4,1,very useful,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E01.txt,20,F,Germany,Engineering,3,Superior,(se) falta la mitad del inventario,Pronoun,Verb,2K,"Reflection, writing",to learn from my mistakes,3,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,8.75,2,1,solution already given,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E02.txt,20,F,Germany,Engineering,3,Superior,(pagina) [página] web / (ningun) [ningún] / (facíl) [fácil],Creation,Noun / Adjective / Adjective,5A,Accent placement exercise,to learn from my mistakes,3,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,10,2,1,complex rules,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E15.txt,20,F,Germany,Engineering,3,Superior,me dijo que debería firmarla para recibir las (claves) [llaves],Substitution,Noun,2F,"Binary choice, reflection",to learn from my mistakes,3,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,8.33,3,1,too long,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E04.txt,20,F,Germany,Engineering,3,Superior,el día 6 de (Septiembre) [septiembre] de 2024,Substitution,Noun,"2G, 5E","Error correction, writing",to learn from my mistakes,3,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,4.38,4,1,useful examples,1,1,6.67,1,0,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E05.txt,20,F,Germany,Engineering,3,Superior,cuando firmé el contrato para (dicho) [dicha] vivienda / (varias) [varios] mensajes / (algunas) [algunos] problemas / (una) [un] programa malicioso,Gender,Noun / Noun / Noun / Noun,1A,Fill-in-the-blanks,to learn from my mistakes,3,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,9,3,1,useful,1,1,6.67,1,1,7,3.5,270
AWA1_D,./data/processed/exercises/AWA1_D_E06.txt,20,F,Germany,Engineering,3,Superior,con respecto a la vivienda (en) [de] la C/ Valencia,Government,Preposition,3B,Multiple choice,to learn from my mistakes,3,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,8.33,2,1,too long,0,0,6.67,1,1,7,3.5,270
RRS1_D,./data/processed/exercises/RRS1_D_E10.txt,20,F,UK,Economics,2,Heritage,y comencé a (llenar) [rellenar] el formulario,Substitution,Verb,"3A, 5D",Leave the odd one out,it was required,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,3,1,useful,1,1,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E09.txt,20,F,UK,Economics,2,Heritage,al (darme) [dar] cuenta de lo sucedido a mi madre,Pronoun,Verb,2F,"Binary choice, reflection",it was required,3,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,5,3,1,useful,1,1,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E04.txt,20,F,UK,Economics,2,Heritage,y siempre me (ha) [han] apasionado el idioma y la cultura / mi amor por la lengua y la cultura (hispanohablante) [hispanohablantes],Number,Noun,5E,Multiple choice,it was required,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,10,4,1,very useful,1,1,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E13.txt,20,F,UK,Economics,2,Heritage,perfeccionar (mi capacidad) [mis habilidades] de expresión oral y escrita,Substitution,Noun,"3I, 2F","Situation matching, fill-in-the-blanks, reflection",it was required,3,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,6,3,1,useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E12.txt,20,F,UK,Economics,2,Heritage,obtener nuevas perspectivas (en) [sobre] temas complejos,Government,Preposition,5E,Multiple choice,it was required,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,4.54,4,1,very useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E01.txt,20,F,UK,Economics,2,Heritage,la evaluación también permite (ajustar) [adaptar] los métodos de enseñanza,Substitution,Verb,"2L, 3B","Matching, fill-in-the-blanks",it was required,3,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,10,4,1,very useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E03.txt,20,F,UK,Economics,2,Heritage,evaluación entre (compañeros) [pares],Substitution,Noun,"2A, 2M","Vocabulary extraction, translation",it was required,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,3,1,useful,1,1,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E11.txt,20,F,UK,Economics,2,Heritage,fui víctima de una estafa por [culpa de] alguien que se hizo pasar por,Government,Preposition,3B,Fill-in-the-blanks,it was required,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.33,4,1,very useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E05.txt,20,F,UK,Economics,2,Heritage,(ella) me alertó sobre la posibilidad,Pronoun,Pronoun,"2H, 2K, 5E","Error correction, rewriting, reflection",it was required,3,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,7.33,4,1,very useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E14.txt,20,F,UK,Economics,2,Heritage,para evitar (mayores) [grandes] perjuicios,Substitution,Adjective,"2G, 5E","Error correction, reflection",it was required,3,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,4.6,4,1,very useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E08.txt,20,F,UK,Economics,2,Heritage,considero inaceptable que personas (inescrupulosas) [sin escrúpulos],Substitution,Adjective,5F,"Scale of intensity, reflection",it was required,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,4,3,1,useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E15.txt,20,F,UK,Economics,2,Heritage,(avísame) [dime] si ahora funciona correctamente,Substitution,Verb,2K,"Reflection, writing",it was required,3,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,4,1,very useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E06.txt,20,F,UK,Economics,2,Heritage,cómo afecta [a] las emociones,Government,Preposition,"3H, 5E","Table-based collocation combining, writing",it was required,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,7.24,3,1,useful,0,0,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E07.txt,20,F,UK,Economics,2,Heritage,un lector crítico [se] asegura [de formarse] opiniones informadas,Pronoun,Verb,"2M, 5E","Translation, writing",it was required,3,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,7.5,4,1,very useful,1,1,3.33,0,0,0,3,90
RRS1_D,./data/processed/exercises/RRS1_D_E02.txt,20,F,UK,Economics,2,Heritage,consciente de (las) [posibles] influencias y (manipulación que puede haber) [manipulaciones],Analysis,Adjective,3F,Table completion,it was required,3,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,6.67,3,1,useful,0,0,3.33,0,0,0,3,90
CAY1_J,./data/processed/exercises/CAY1_J_E12.txt,21,M,Ivory Coast,Economics,3,Intermediate,(era) [estaba] muy sorprendido,Substitution,Verb,"1D, 2I",Sentence combining,to improve my level of Spanish,4,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,10,3,1,useful,1,1,9.33,1,1,5.33,4,45
CAY1_J,./data/processed/exercises/CAY1_J_E03.txt,21,M,Ivory Coast,Economics,3,Intermediate,durante el principio del (més) [mes] de septiembre / y (llégamos) [llegamos] / estudie (aqui) [aquí] / me (dí) [di] cuenta,Creation,Noun / Verb / Adverb / Verb,5A,Accent placement exercise,to improve my level of Spanish,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,9.04,3,1,useful,1,1,9.33,1,1,5.33,4,45
CAY1_J,./data/processed/exercises/CAY1_J_E07.txt,21,M,Ivory Coast,Economics,3,Intermediate,llegué (en) [a] la ciudad para mi intercambio / y llegamos (en) [a] mi residencia estudiantil / me di cuenta del hecho [de] que somos / la misma región (en) [de] Costa de Marfil / empecé (de) [a] hablar con mi novio,Government,Preposition / Preposition / Preposition / Preposition / Preposition,5E,Multiple choice,to improve my level of Spanish,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,9.1,4,1,very useful,1,1,9.33,1,1,5.33,4,45
CAY1_J,./data/processed/exercises/CAY1_J_E04.txt,21,M,Ivory Coast,Economics,3,Intermediate,empezamos a visitar cada parte del (building) [edificio] / hasta que llegamos (al cinema room) [a la sala de cine] de la residencia,Creation,Noun / Noun,2G,Rewriting,to improve my level of Spanish,4,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,10,4,1,very useful,1,1,9.33,0,0,5.33,4,45
CAY1_J,./data/processed/exercises/CAY1_J_E09.txt,21,M,Ivory Coast,Economics,3,Intermediate,estaba muy feliz y (tanto) [tan] sorprendido que,Substitution,Adverb,3B,Fill-in-the-blanks,to improve my level of Spanish,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,8,4,1,very useful,0,0,9.33,1,1,5.33,4,45
CAY1_J,./data/processed/exercises/CAY1_J_E13.txt,21,M,Ivory Coast,Economics,3,Intermediate,"empezamos a hablar con (el) [él] / para (mi) [mí], era obligatorio",Substitution,Pronoun / Pronoun,"2L, 2M, 5E","Matching, writing",to improve my level of Spanish,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,10,3,1,useful,1,1,9.33,1,0,5.33,4,45
